Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.69,0.06,24.12,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,25.34,0.11,24.55,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,24.28,0.11,24.34,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,25.48,0.14,25.23,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,24.57,0.1,24.51,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,26.2,0.2,25.31,132.46,1,100,21,CNN 16k,non-IID,CIFAR-10,1.4,0.4828,0.3519,1.7305,2.76,0.3313,0.2652,2.5246
Client 23,2,23.66,0.06,23.41,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.39,0.05,7.27,,2,152,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,10.35,0.05,8.72,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,10.72,0.05,9.38,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,9.81,0.05,9.35,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,26.97,0.2,25.31,152.28,1,100,21,CNN 16k,non-IID,CIFAR-10,1.33,0.4798,0.4097,1.8874,2.51,0.3773,0.3254,2.2951
Client 23,3,24.0,0.06,24.96,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,8.08,0.05,7.65,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,10.65,0.05,8.81,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,10.93,0.05,8.81,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,10.22,0.05,8.72,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
