Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,49.07,46.06,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,49.94,46.57,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,49.97,46.93,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,50.66,48.35,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,51.6,44.84,104.32,2,137,41,CNN 16k,IID,CIFAR-10,3578.16,0.1547,0.0932,3.2862,716.5,0.1588,0.0963,3.2828
Client 1,2,50.9,43.97,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,49.85,43.36,,2,137,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,51.25,44.63,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,49.99,45.22,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,54.59,47.19,101.92,2,137,41,CNN 16k,IID,CIFAR-10,3198.05,0.282,0.257,2.6858,639.94,0.2866,0.2602,2.6788
