Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,45.41,51.15,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,47.13,49.42,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,45.5,50.0,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,46.22,50.66,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,47.89,50.06,182.9,2,137,41,CNN 16k,non-IID,CIFAR-10,2940.86,0.325,0.1735,2.5638,796.26,0.2082,0.1437,3.0044
Client 1,2,50.11,44.23,,2,138,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,50.05,46.76,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,50.66,48.12,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,50.83,46.0,,2,138,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,50.51,47.71,98.88,2,137,41,CNN 16k,non-IID,CIFAR-10,2444.26,0.4421,0.2893,2.1414,694.06,0.3117,0.2532,2.6558
Client 1,3,46.21,49.84,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,45.65,50.83,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,47.2,51.52,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,46.08,50.31,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,47.08,51.29,98.77,2,137,41,CNN 16k,non-IID,CIFAR-10,2231.55,0.4928,0.3477,1.9239,643.3,0.3547,0.3039,2.4907
Client 1,4,46.28,50.66,,2,138,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,46.67,51.45,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,47.71,51.17,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,47.22,50.61,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,47.68,51.27,98.96,2,136,41,CNN 16k,non-IID,CIFAR-10,2116.95,0.5218,0.394,1.7653,596.07,0.3945,0.3531,2.2626
Client 1,5,44.4,46.7,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,45.18,47.67,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,45.63,47.76,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,46.96,46.27,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,47.07,46.17,93.4,2,136,41,CNN 16k,non-IID,CIFAR-10,2056.02,0.534,0.3999,1.7338,593.04,0.3976,0.3539,2.2691
Client 1,6,47.44,49.08,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,47.32,49.05,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,49.92,48.42,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,49.12,48.85,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,49.01,50.14,99.16,2,136,41,CNN 16k,non-IID,CIFAR-10,1959.05,0.5558,0.427,1.6362,568.32,0.4174,0.376,2.182
Client 1,7,43.89,48.72,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,46.01,47.16,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,45.03,48.65,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,45.8,48.62,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,49.57,46.8,96.38,2,136,41,CNN 16k,non-IID,CIFAR-10,1921.42,0.5633,0.4299,1.619,573.94,0.4216,0.3778,2.1735
Client 1,8,47.98,50.76,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,50.17,48.63,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,50.42,49.22,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,49.75,49.72,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,8,49.76,51.07,100.87,2,137,41,CNN 16k,non-IID,CIFAR-10,1857.63,0.5785,0.4491,1.5187,560.84,0.4341,0.394,2.0807
Client 1,9,42.59,50.18,,2,136,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,42.83,51.08,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,43.21,51.02,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,9,41.84,49.08,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,9,42.84,50.18,94.24,2,136,41,CNN 16k,non-IID,CIFAR-10,1823.39,0.5865,0.4564,1.487,563.76,0.4394,0.4,2.0647
Client 1,10,43.33,51.54,,2,136,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,43.19,52.48,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,44.57,52.87,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,10,45.33,53.29,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
