Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,27.76,30.18,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,28.14,30.12,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,29.79,30.06,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,28.25,28.08,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,28.04,28.88,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,28.25,29.73,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,29.43,29.56,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,29.1,29.93,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,28.23,28.46,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,27.51,28.85,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 11,1,31.71,27.68,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 12,1,30.25,27.83,77.74,2,138,41,CNN 16k,non-IID,CIFAR-10,2108.02,0.4372,0.2375,2.182,729.83,0.2529,0.1801,2.8373
