Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,76.01,38.9,,2,200,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,48.95,34.09,,2,199,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,69.1,40.91,,2,200,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,248.47,231.9,483.55,1,100,55,CNN 16k,IID,CIFAR-10,3427.24,0.1939,0.1323,3.1997,685.52,0.1961,0.1332,3.1945
Client 1,2,71.59,41.49,,2,200,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,53.02,35.61,,2,199,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,64.77,39.52,,2,200,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,205.46,186.01,391.47,1,100,55,CNN 16k,IID,CIFAR-10,3072.68,0.2785,0.2473,2.5372,611.41,0.2853,0.2536,2.4967
Client 1,3,72.53,50.93,,2,200,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,48.85,40.4,,2,199,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,67.97,52.42,,2,200,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,249.52,203.0,452.54,1,100,55,CNN 16k,IID,CIFAR-10,2794.67,0.3401,0.3157,2.3662,557.8,0.347,0.3217,2.3391
