Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,61.22,39.84,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,61.15,40.72,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,50.29,34.0,111.66,2,199,42,CNN 16k,non-IID,CIFAR-10,2606.65,0.4126,0.2087,2.2734,793.81,0.2348,0.1665,2.7328
Client 1,2,60.84,41.4,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,62.24,42.64,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,54.09,33.88,104.9,2,200,42,CNN 16k,non-IID,CIFAR-10,2160.03,0.4997,0.2894,1.9564,727.45,0.2999,0.2369,2.4757
Client 1,3,55.96,45.2,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,55.32,42.53,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,44.73,33.73,101.19,2,199,42,CNN 16k,non-IID,CIFAR-10,2037.53,0.5308,0.3246,1.8385,693.89,0.3302,0.2698,2.4076
Client 1,4,56.67,48.34,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,60.4,51.65,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,41.35,38.7,112.05,2,200,42,CNN 16k,non-IID,CIFAR-10,1955.71,0.5494,0.3572,1.7591,673.11,0.3521,0.2992,2.3163
Client 1,5,61.32,41.82,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,64.79,46.33,,2,200,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,48.44,34.53,111.15,2,200,42,CNN 16k,non-IID,CIFAR-10,1880.63,0.5662,0.3798,1.7014,642.15,0.3712,0.3207,2.2658
Client 1,6,68.19,44.63,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,68.27,44.62,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,57.15,42.02,112.92,2,200,42,CNN 16k,non-IID,CIFAR-10,1838.66,0.5772,0.3973,1.6466,653.96,0.3903,0.3386,2.1715
Client 1,7,62.28,44.11,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,62.19,43.43,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,51.7,41.61,106.4,2,200,42,CNN 16k,non-IID,CIFAR-10,1804.46,0.5824,0.4048,1.6077,622.95,0.3998,0.3462,2.1359
Client 1,8,57.96,46.85,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,58.68,43.21,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,43.21,34.53,104.81,2,200,42,CNN 16k,non-IID,CIFAR-10,1763.34,0.5927,0.4085,1.5923,628.78,0.3961,0.3451,2.1767
Client 1,9,60.86,44.35,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,60.38,42.23,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,9,49.91,29.92,105.22,2,200,42,CNN 16k,non-IID,CIFAR-10,1756.42,0.5929,0.4323,1.5539,599.15,0.4202,0.3754,2.0388
Client 1,10,63.35,44.55,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,10,63.99,44.41,,2,200,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,10,52.5,36.62,108.41,2,200,42,CNN 16k,non-IID,CIFAR-10,1722.18,0.6049,0.4399,1.5205,604.47,0.4183,0.375,2.085
