Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.26,0.34,4.74,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,1.08,0.39,4.55,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,1.23,0.3,5.15,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,1.47,0.27,4.96,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,1.53,0.56,6.4,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,1.2,0.38,4.72,80.52,1,100,21,CNN 16k,non-IID,CIFAR-10,1.3,0.5279,0.1111,2.033,3.7,0.1109,0.0291,3.5102
Client 1,2,2.58,0.25,6.24,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,2.87,0.4,6.35,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,2.76,0.23,6.44,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,2.63,0.27,6.3,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,3.02,0.28,6.0,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,2.66,0.33,6.36,85.47,1,100,20,CNN 16k,non-IID,CIFAR-10,1.36,0.512,0.136,2.0401,3.57,0.1385,0.0595,3.5276
Client 1,3,4.14,0.18,7.62,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,3.75,0.25,6.86,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,3.89,0.27,7.52,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,3.79,0.21,7.38,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,4.6,0.44,8.02,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,3.76,0.42,7.12,87.15,1,100,19,CNN 16k,non-IID,CIFAR-10,1.27,0.5611,0.167,1.7863,3.52,0.1639,0.0828,3.1107
Client 1,4,4.85,0.16,8.22,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,5.27,0.14,7.78,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,5.48,0.23,9.16,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,5.31,0.35,8.61,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,6.3,0.34,10.18,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,5.35,0.24,8.3,90.6,1,100,19,CNN 16k,non-IID,CIFAR-10,1.33,0.5171,0.2327,1.6661,3.03,0.2187,0.1423,2.7654
Client 1,5,6.06,0.24,9.27,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,6.02,0.12,9.07,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,6.29,0.18,9.44,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,6.87,0.32,9.79,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,7.31,0.29,11.03,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,6.16,0.18,9.08,98.42,1,100,19,CNN 16k,non-IID,CIFAR-10,1.24,0.5688,0.2536,1.6155,2.72,0.2389,0.1608,2.7668
Client 1,6,7.1,0.09,10.09,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,7.54,0.09,9.91,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,8.92,0.17,10.83,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,7.95,0.22,10.92,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,7.97,0.17,12.38,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,7.89,0.2,10.56,103.15,1,100,19,CNN 16k,non-IID,CIFAR-10,1.39,0.5031,0.3316,1.6986,2.42,0.3019,0.245,2.4879
Client 1,7,8.24,0.13,10.58,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,8.29,0.19,11.23,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,9.07,0.23,11.35,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,8.79,0.12,11.17,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,10.9,0.2,13.67,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,7,9.11,0.15,11.05,106.25,1,100,19,CNN 16k,non-IID,CIFAR-10,1.24,0.562,0.3453,1.5194,2.37,0.3007,0.2373,2.6101
Client 1,8,9.43,0.11,11.73,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,10.24,0.13,11.65,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,10.63,0.15,12.95,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,10.75,0.19,12.42,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,8,13.12,0.11,14.75,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
