Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,40.15,50.32,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,40.24,51.67,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,40.07,50.66,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,41.44,49.87,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,41.61,50.64,97.72,2,136,41,CNN 16k,IID,CIFAR-10,3544.94,0.1706,0.1054,3.3756,709.95,0.1726,0.108,3.3618
Client 1,2,42.77,43.21,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,43.55,45.38,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,46.82,44.3,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,43.91,48.02,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,43.48,46.49,91.95,2,136,41,CNN 16k,IID,CIFAR-10,2958.06,0.3129,0.2856,2.5754,591.05,0.3181,0.2902,2.5318
Client 1,3,39.2,46.09,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,39.19,47.27,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,42.59,46.43,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,38.42,47.96,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,39.87,48.29,89.06,2,136,41,CNN 16k,IID,CIFAR-10,2655.77,0.3777,0.3674,2.3044,531.62,0.3759,0.3655,2.319
Client 1,4,42.94,46.39,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,44.16,45.34,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,44.4,48.7,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
