Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.2,0.12,5.32,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.14,0.11,4.72,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.61,0.15,5.92,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.27,0.18,5.05,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.31,0.1,5.27,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.33,0.11,5.19,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,1.28,0.13,5.03,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,1.3,0.2,5.07,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,1.32,0.18,5.03,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,1.32,0.1,5.04,74.4,1,100,21,CNN 16k,non-IID,CIFAR-10,1.93,0.2917,0.1053,2.6873,2.64,0.137,0.06,3.2829
Client 23,2,1.06,0.08,4.54,,2,118,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,1.2,0.08,4.39,,2,115,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,1.56,0.09,4.91,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,1.67,0.1,5.24,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,1.38,0.11,4.73,,1,100,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,1.42,0.06,4.81,,1,100,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,1.42,0.07,4.66,,1,100,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,1.44,0.07,4.62,,1,100,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,1.61,0.06,5.03,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,1.36,0.05,4.85,81.52,1,100,18,CNN 16k,non-IID,CIFAR-10,1.7,0.3847,0.2433,2.3785,2.93,0.2099,0.1272,2.8469
Client 23,3,1.97,0.09,4.83,,2,116,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,1.82,0.06,4.64,,2,110,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,2.4,0.09,5.3,,1,100,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,3.9,0.18,7.42,,1,100,24,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,2.05,0.06,5.25,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,2.23,0.07,5.08,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,2.41,0.07,5.25,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,2.38,0.1,5.25,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,1.78,0.07,4.82,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,2.22,0.07,5.26,99.4,1,100,21,CNN 16k,non-IID,CIFAR-10,1.47,0.4487,0.2909,1.981,2.78,0.2523,0.1672,2.7349
