Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.19,0.0,5.36,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,1.36,0.0,4.9,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,1.2,0.0,5.03,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,1.21,0.0,5.24,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,1.16,0.0,4.89,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,1.22,0.0,4.84,,1,100,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,1.19,0.0,4.77,,1,100,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,1.28,0.0,4.92,,1,100,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,1,1.18,0.0,5.05,,1,100,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,1,1.2,0.0,4.93,27.91,1,100,21,CNN 16k,IID,CIFAR-10,2.21,0.1851,0.1288,3.0917,2.22,0.1732,0.1221,3.1052
