Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,58.55,41.75,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,46.44,35.23,,2,199,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,58.4,41.2,110.37,2,200,38,CNN 16k,non-IID,CIFAR-10,2474.03,0.4113,0.1689,2.2745,864.53,0.1889,0.1161,3.0136
Client 1,2,63.08,37.61,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,53.47,32.61,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,63.99,39.1,103.11,2,199,38,CNN 16k,non-IID,CIFAR-10,2162.88,0.4889,0.2342,1.987,797.88,0.2511,0.1723,2.7328
Client 1,3,61.21,37.61,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,51.08,33.04,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,62.03,38.9,100.95,2,200,38,CNN 16k,non-IID,CIFAR-10,2000.64,0.5283,0.2828,1.7942,766.15,0.2886,0.2179,2.5328
Client 1,4,51.82,37.62,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,47.19,36.34,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,52.22,37.79,90.03,2,200,38,CNN 16k,non-IID,CIFAR-10,1932.78,0.5433,0.3273,1.7284,728.97,0.3259,0.2662,2.3558
Client 1,5,65.52,41.94,,2,200,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,50.9,38.95,,2,199,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,69.6,40.93,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,129.94,161.95,291.92,1,100,46,CNN 16k,non-IID,CIFAR-10,1821.27,0.5692,0.3485,1.5976,774.95,0.3421,0.2818,2.3102
