Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,57.54,38.59,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,55.95,39.77,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,60.58,37.74,107.89,2,200,38,CNN 16k,non-IID,CIFAR-10,2207.48,0.5123,0.2133,1.6919,842.36,0.2371,0.1462,2.7951
Client 1,2,62.1,46.02,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,51.86,45.62,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,63.81,45.9,109.71,2,200,38,CNN 16k,non-IID,CIFAR-10,1904.83,0.5729,0.2652,1.5012,766.72,0.2854,0.1935,2.757
Client 1,3,49.1,42.07,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,46.23,44.87,,2,199,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,49.95,44.87,94.85,2,200,38,CNN 16k,non-IID,CIFAR-10,1820.33,0.5858,0.2931,1.4681,735.14,0.3015,0.22,2.7413
Client 1,4,55.31,37.46,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,54.42,39.03,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,54.38,35.56,93.49,2,200,38,CNN 16k,non-IID,CIFAR-10,1735.57,0.6076,0.3022,1.3786,717.8,0.3101,0.2235,2.6203
Client 1,5,57.63,40.91,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,47.87,37.76,,2,199,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,56.48,40.23,98.55,2,200,38,CNN 16k,non-IID,CIFAR-10,1672.52,0.621,0.3274,1.3305,698.89,0.3341,0.2516,2.5323
Client 1,6,55.72,37.7,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,47.04,33.15,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,56.72,40.6,97.42,2,200,38,CNN 16k,non-IID,CIFAR-10,1662.01,0.6254,0.343,1.3116,705.53,0.3423,0.2676,2.4524
Client 1,7,51.91,36.6,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,51.13,34.87,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,50.34,36.94,88.52,2,200,38,CNN 16k,non-IID,CIFAR-10,1593.44,0.6416,0.357,1.2672,689.65,0.3497,0.2772,2.4492
