Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,53.76,43.74,,2,200,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,49.91,41.98,,2,200,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,47.3,39.32,108.8,2,200,47,CNN 16k,non-IID,CIFAR-10,2709.52,0.3609,0.1607,2.5004,821.8,0.2009,0.1162,2.8821
Client 1,2,53.77,34.0,,2,200,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,50.84,32.42,,2,200,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,50.78,30.62,87.77,2,200,47,CNN 16k,non-IID,CIFAR-10,2363.94,0.4481,0.2575,2.1264,800.75,0.2779,0.2023,2.6542
Client 1,3,71.8,40.84,,2,200,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,51.08,33.73,,2,199,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,60.52,39.0,,2,200,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,163.07,170.35,333.48,1,100,55,CNN 16k,non-IID,CIFAR-10,2204.11,0.4829,0.3109,1.8497,739.74,0.3201,0.2542,2.4943
