Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,7.95,0.05,8.25,,2,167,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,10.41,0.05,7.56,,2,166,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,12.04,0.05,10.63,,1,100,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,15.12,0.05,16.68,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,11.82,0.05,10.51,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,13.78,0.05,9.83,233.82,1,100,39,CNN 16k,non-IID,CIFAR-10,1.44,0.4231,0.3832,2.093,2.83,0.3427,0.2862,2.3899
Client 23,2,9.71,0.05,9.51,,2,179,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,9.58,0.05,8.92,,2,180,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,12.99,0.05,10.68,,1,100,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,13.44,0.05,11.01,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,13.82,0.05,10.95,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,12.84,0.05,10.9,25.13,1,100,39,CNN 16k,non-IID,CIFAR-10,1.38,0.4456,0.4146,2.0572,2.54,0.3804,0.3342,2.3029
Client 23,3,8.78,0.05,8.94,,2,179,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,8.73,0.05,8.81,,2,180,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,11.6,0.05,9.8,,1,100,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,12.16,0.05,10.52,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,11.34,0.05,10.8,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,12.29,0.05,11.45,24.15,1,100,39,CNN 16k,non-IID,CIFAR-10,1.31,0.4761,0.4475,1.8946,2.4,0.4154,0.3798,2.1603
Client 23,4,9.86,0.05,7.55,,2,182,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,9.38,0.05,8.28,,2,178,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,11.88,0.05,9.28,,1,100,42,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,12.63,0.05,10.48,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,11.68,0.05,9.5,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,12.12,0.05,9.79,23.58,1,100,39,CNN 16k,non-IID,CIFAR-10,1.26,0.4938,0.4702,1.9336,2.38,0.4319,0.3972,2.0981
