Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.52,0.13,25.59,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,26.71,0.1,24.74,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,26.17,0.2,24.94,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,28.43,0.11,26.34,92.95,1,100,21,CNN 16k,non-IID,CIFAR-10,1.32,0.5251,0.3806,1.5982,2.89,0.3473,0.2837,2.4869
Client 1,2,26.94,0.13,24.7,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,26.54,0.1,24.35,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,25.51,0.2,23.96,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.19,0.11,24.7,83.56,1,100,21,CNN 16k,non-IID,CIFAR-10,1.23,0.5623,0.4275,1.4504,2.63,0.3765,0.3165,2.4015
Client 1,3,26.63,0.13,24.34,,2,133,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,26.22,0.1,24.66,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,26.54,0.2,27.07,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,25.86,0.11,24.3,85.14,1,100,21,CNN 16k,non-IID,CIFAR-10,1.16,0.5867,0.4697,1.3691,2.61,0.4012,0.3466,2.3175
