Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,33.78,28.09,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,1,32.65,28.06,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,1,34.34,31.89,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,1,32.09,29.12,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,1,34.39,28.65,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,1,34.24,31.43,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 29,1,46.25,30.05,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 30,1,37.17,32.15,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 31,1,33.96,29.9,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 32,1,40.9,32.47,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 33,1,33.31,32.44,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 34,1,43.55,29.34,83.53,1,100,41,CNN 16k,IID,CIFAR-10,1.54,0.4396,0.4275,2.0791,1.55,0.4348,0.422,2.1007
Client 23,2,36.81,31.56,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,2,33.09,31.03,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,2,34.15,30.67,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,2,36.96,32.95,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,2,36.66,30.62,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,2,36.5,29.76,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 29,2,35.96,31.96,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 30,2,42.27,34.79,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 31,2,41.23,29.78,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 32,2,35.82,30.52,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 33,2,38.04,32.16,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 34,2,36.59,35.64,77.08,1,100,41,CNN 16k,IID,CIFAR-10,1.43,0.4834,0.4748,1.9033,1.44,0.4752,0.4657,1.9372
Client 23,3,34.6,29.67,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 24,3,32.46,29.66,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 25,3,36.97,30.88,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 26,3,38.46,30.9,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 27,3,35.65,30.9,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 28,3,36.06,30.55,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 29,3,38.3,29.8,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 30,3,38.83,32.7,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 31,3,43.16,29.71,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 32,3,37.14,30.3,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 33,3,38.92,28.55,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
