Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.17,0.08,4.94,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,1.23,0.2,5.09,73.1,2,103,21,CNN 16k,non-IID,CIFAR-10,1.88,0.3323,0.08,2.0733,2.74,0.1135,0.0383,2.7268
Client 1,2,2.27,0.16,5.8,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,2.35,0.15,5.84,72.49,2,104,20,CNN 16k,non-IID,CIFAR-10,1.71,0.4074,0.1687,1.6769,2.58,0.1819,0.0926,2.6961
Client 1,3,3.62,0.28,6.45,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,3.69,0.14,7.02,77.39,2,105,19,CNN 16k,non-IID,CIFAR-10,1.47,0.4957,0.1832,1.8182,2.64,0.1973,0.0995,2.7514
Client 1,4,4.41,0.23,8.05,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,4.85,0.11,7.9,81.31,2,105,19,CNN 16k,non-IID,CIFAR-10,1.4,0.4874,0.2698,2.0443,2.66,0.2624,0.1788,2.554
Client 1,5,6.12,0.22,10.13,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,5.95,0.39,8.55,89.24,2,106,19,CNN 16k,non-IID,CIFAR-10,0.98,0.669,0.2659,0.9816,2.99,0.2445,0.1335,2.8007
Client 1,6,7.17,0.17,10.14,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,7.33,0.08,10.76,92.64,2,107,19,CNN 16k,non-IID,CIFAR-10,1.46,0.459,0.3331,1.6557,2.26,0.307,0.2466,2.5177
Client 1,7,7.94,0.18,10.72,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,8.54,0.47,11.08,93.2,2,107,19,CNN 16k,non-IID,CIFAR-10,0.88,0.6824,0.2475,1.1642,3.36,0.2293,0.129,2.7089
Client 1,8,10.13,0.09,11.24,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,8.85,0.13,12.06,95.08,2,108,19,CNN 16k,non-IID,CIFAR-10,1.29,0.531,0.3997,1.8317,2.14,0.3701,0.3006,2.3214
Client 1,9,10.57,0.28,12.08,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,10.96,0.17,13.04,104.69,2,108,19,CNN 16k,non-IID,CIFAR-10,1.01,0.6442,0.3589,1.3558,2.38,0.308,0.2438,2.717
Client 1,10,11.25,0.25,13.68,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,10,11.84,0.36,14.48,108.86,2,108,19,CNN 16k,non-IID,CIFAR-10,0.79,0.7314,0.3273,0.9756,2.86,0.2908,0.1845,2.7248
Client 1,11,11.78,0.12,13.18,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,11,12.41,0.09,15.06,109.65,2,109,19,CNN 16k,non-IID,CIFAR-10,1.26,0.5339,0.4426,1.4491,2.06,0.4027,0.3456,2.3508
Client 1,12,13.12,0.14,15.47,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,12,14.17,0.21,16.43,112.95,2,110,19,CNN 16k,non-IID,CIFAR-10,1.08,0.6229,0.4325,1.319,2.28,0.365,0.3118,2.371
Client 1,13,14.33,0.18,16.43,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,13,14.88,0.17,17.34,116.88,2,110,19,CNN 16k,non-IID,CIFAR-10,1.01,0.6449,0.4464,1.6915,2.17,0.3847,0.3236,2.4544
