Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,28.9,26.77,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,28.53,26.37,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,29.42,27.4,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,28.66,27.84,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,29.24,28.22,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,28.81,26.57,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,28.61,28.7,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,31.31,28.87,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,1,29.5,27.61,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,1,28.49,26.63,70.58,2,139,41,CNN 16k,IID,CIFAR-10,1.56,0.4303,0.4187,2.1301,1.56,0.4284,0.4164,2.146
Client 1,2,28.63,27.4,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,27.57,26.86,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,29.26,26.71,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,27.6,27.42,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,27.8,27.09,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,26.52,25.55,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,2,26.6,26.55,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,2,28.66,27.26,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,2,27.27,27.99,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,2,29.22,26.1,56.06,2,139,41,CNN 16k,IID,CIFAR-10,1.43,0.481,0.4726,1.9406,1.44,0.4772,0.4684,1.9548
Client 1,3,29.1,27.22,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,28.65,27.46,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,29.59,26.75,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,29.2,25.97,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,29.05,26.56,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,27.63,26.61,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,29.98,27.5,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,3,28.45,26.52,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,3,30.34,26.23,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,3,29.35,28.19,57.57,2,137,41,CNN 16k,IID,CIFAR-10,1.35,0.5165,0.5114,1.7875,1.37,0.5086,0.5027,1.8159
Client 1,4,28.24,27.03,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,29.27,28.31,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,28.98,27.09,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,28.82,27.45,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,28.47,26.69,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,4,28.02,26.95,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,4,28.92,27.07,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,4,29.07,27.04,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,4,29.11,25.96,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,4,29.43,28.68,58.13,2,137,41,CNN 16k,IID,CIFAR-10,1.28,0.5403,0.5343,1.711,1.32,0.527,0.5202,1.7606
Client 1,5,28.84,26.9,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,29.21,27.16,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,27.61,27.68,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,29.14,26.81,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,5,27.43,27.28,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,5,28.31,28.23,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,5,30.32,28.65,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,5,29.83,27.49,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,5,29.89,26.85,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,5,28.75,26.98,59.01,2,139,41,CNN 16k,IID,CIFAR-10,1.25,0.5553,0.5499,1.6493,1.3,0.5381,0.5317,1.7163
Client 1,6,27.87,28.17,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,27.52,27.17,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,27.1,27.16,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,28.93,26.9,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,6,27.34,27.13,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,6,30.18,27.14,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,6,28.54,27.33,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,6,27.85,26.86,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,6,27.82,30.53,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
