Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.1,0.17,4.56,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.53,0.08,5.79,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.14,0.2,4.62,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.3,0.08,4.99,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.17,0.08,4.68,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.16,0.21,4.68,72.46,1,100,21,CNN 16k,non-IID,CIFAR-10,1.89,0.3056,0.1023,2.533,2.72,0.1492,0.0597,3.1184
Client 23,2,2.31,0.19,6.07,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,2.32,0.11,5.58,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,2.51,0.08,6.03,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.57,0.23,5.9,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,2.39,0.13,5.95,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.47,0.15,5.86,75.04,1,100,20,CNN 16k,non-IID,CIFAR-10,1.6,0.4397,0.1814,2.2076,2.72,0.2008,0.1069,2.9913
Client 23,3,3.32,0.22,6.68,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.57,0.11,7.11,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.58,0.22,6.91,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,3.67,0.21,7.49,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,3.69,0.2,7.14,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,3.55,0.25,6.98,78.69,1,100,19,CNN 16k,non-IID,CIFAR-10,1.39,0.4943,0.1997,1.71,2.73,0.2062,0.1119,2.946
Client 23,4,4.79,0.24,9.04,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,4.34,0.14,7.42,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,5.5,0.08,8.52,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,4.87,0.19,7.86,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,4.52,0.21,7.58,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,4.82,0.12,7.68,86.2,1,100,19,CNN 16k,non-IID,CIFAR-10,1.38,0.5248,0.275,1.6263,2.45,0.2636,0.1791,2.7054
Client 23,5,5.52,0.12,8.34,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,5.53,0.12,9.59,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,5.85,0.11,8.7,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,5.84,0.11,8.58,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,5.75,0.09,8.55,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,5.81,0.23,8.64,86.92,1,100,19,CNN 16k,non-IID,CIFAR-10,1.4,0.4942,0.3322,1.9444,2.4,0.3104,0.2398,2.6341
Client 23,6,7.16,0.12,10.36,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,7.59,0.06,10.1,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,7.63,0.21,10.5,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,7.31,0.25,10.08,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,7.0,0.13,10.07,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,7.44,0.08,9.85,93.46,1,100,19,CNN 16k,non-IID,CIFAR-10,1.3,0.5214,0.3631,1.9734,2.31,0.3335,0.2723,2.4015
Client 23,7,8.29,0.38,10.85,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,8.22,0.07,10.78,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,8.32,0.27,11.04,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,8.24,0.12,10.98,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,8.96,0.12,10.87,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,8.07,0.1,10.8,92.56,1,100,19,CNN 16k,non-IID,CIFAR-10,1.22,0.5525,0.3614,1.5693,2.39,0.3262,0.2532,2.5218
Client 23,8,9.45,0.09,11.89,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,10.43,0.19,12.13,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
