Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,31.72,30.83,,2,133,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,34.67,31.75,,2,132,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,32.71,32.78,,2,132,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,32.16,31.98,,2,133,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,31.41,30.0,,2,133,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,33.13,30.85,,2,133,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,32.04,32.06,,2,132,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,32.22,31.94,,2,132,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,1,30.23,29.96,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,1,33.79,31.11,,2,132,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 11,1,33.27,29.18,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,1,34.77,28.71,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 13,1,35.45,29.29,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 14,1,33.24,31.65,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 15,1,34.08,30.58,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 16,1,33.41,28.11,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 17,1,34.34,29.86,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 18,1,31.92,27.21,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 19,1,33.13,30.22,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 20,1,34.49,30.12,74.76,2,135,41,CNN 16k,IID,CIFAR-10,1676.61,0.3332,0.3124,2.5572,336.62,0.3301,0.3092,2.571
