Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,69.71,51.16,,2,199,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,84.48,54.62,,2,200,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,82.94,54.85,157.04,2,200,46,CNN 16k,non-IID,CIFAR-10,2957.07,0.2758,0.125,2.3104,834.26,0.1673,0.0945,2.6968
Client 1,2,68.43,57.91,,2,199,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,87.58,57.59,,2,200,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,89.35,57.66,147.02,2,200,46,CNN 16k,non-IID,CIFAR-10,2519.29,0.4154,0.2742,2.1172,789.28,0.2987,0.2346,2.6379
Client 1,3,77.54,68.56,,2,199,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,88.87,68.76,,2,200,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,85.06,71.99,157.65,2,200,46,CNN 16k,non-IID,CIFAR-10,2316.15,0.4528,0.312,1.8508,745.59,0.3254,0.2681,2.4561
Client 1,4,106.16,128.77,,2,199,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,117.8,132.94,,2,200,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,114.28,134.42,250.75,2,200,46,CNN 16k,non-IID,CIFAR-10,2148.32,0.4996,0.3612,1.7645,696.65,0.3651,0.3061,2.4267
Client 1,5,75.05,60.92,,2,199,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,82.78,76.8,,2,200,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,83.6,78.3,161.92,2,200,46,CNN 16k,non-IID,CIFAR-10,2052.48,0.5225,0.3855,1.6308,687.02,0.3826,0.3292,2.3021
Client 1,6,149.18,69.66,,2,197,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,178.24,74.9,,2,196,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,173.9,78.7,253.15,2,196,46,CNN 16k,non-IID,CIFAR-10,1994.23,0.5345,0.3943,1.6608,670.81,0.3912,0.3334,2.321
Client 1,7,91.37,74.57,,2,200,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,107.12,82.66,,2,200,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,106.49,84.85,191.37,2,200,46,CNN 16k,non-IID,CIFAR-10,1936.68,0.5502,0.4224,1.5399,655.22,0.4029,0.3569,2.1756
Client 1,8,105.36,89.77,,2,199,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,139.89,90.88,,2,200,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,134.11,94.58,,2,200,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,291.33,235.82,527.3,1,100,55,CNN 16k,non-IID,CIFAR-10,1875.54,0.5683,0.4333,1.4901,626.55,0.4138,0.363,2.19
Client 1,9,82.43,67.77,,2,199,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,100.27,72.55,,2,200,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,9,98.55,71.78,,2,200,46,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,9,201.61,232.42,434.06,1,100,55,CNN 16k,non-IID,CIFAR-10,1848.53,0.5726,0.4397,1.4398,617.16,0.4227,0.3728,2.1234
