Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,25.75,0.24,24.82,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,24.4,0.1,25.46,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,25.4,0.11,26.19,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,25.75,0.15,25.68,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,26.64,0.11,25.56,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,25.71,0.12,25.13,134.01,1,100,21,CNN 16k,non-IID,CIFAR-10,1.28,0.5483,0.3524,1.7306,2.68,0.3189,0.2528,2.4391
Client 23,2,23.77,0.24,23.46,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,25.68,0.1,24.29,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,26.65,0.11,24.38,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,25.36,0.15,23.99,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,26.15,0.11,25.4,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,26.0,0.12,24.73,85.33,1,100,21,CNN 16k,non-IID,CIFAR-10,1.19,0.5757,0.4034,1.6126,2.5,0.3594,0.3006,2.2727
Client 23,3,23.65,0.24,24.1,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,23.97,0.1,24.81,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,26.9,0.11,25.65,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,25.24,0.15,24.93,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,24.97,0.11,24.33,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,24.49,0.12,24.53,86.88,1,100,21,CNN 16k,non-IID,CIFAR-10,1.1,0.6077,0.4551,1.475,2.37,0.3948,0.3437,2.166
Client 23,4,24.8,0.24,23.93,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
