Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.52,0.29,6.64,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,1.5,0.23,7.46,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,1.44,0.27,7.26,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,1.92,0.24,6.99,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,1.75,0.39,8.27,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,1.42,0.28,6.58,102.38,1,100,21,CNN 16k,non-IID,CIFAR-10,1.61,0.3935,0.0864,2.2145,3.51,0.1091,0.0276,2.9989
Client 1,2,3.19,0.37,7.41,,2,103,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,2.98,0.19,7.17,,2,103,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,2.69,0.16,9.02,,2,103,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,3.66,0.27,6.5,,2,103,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,2.77,0.25,7.76,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,2.76,0.34,7.88,112.7,1,100,20,CNN 16k,non-IID,CIFAR-10,1.45,0.4908,0.1378,2.1207,3.47,0.1518,0.0567,3.0965
Client 1,3,5.94,0.12,10.26,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,5.61,0.13,11.43,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,6.22,0.16,10.73,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,5.37,0.25,11.11,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,6.32,0.23,10.8,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,6.11,0.24,8.54,114.1,1,100,19,CNN 16k,non-IID,CIFAR-10,1.54,0.426,0.1938,2.278,2.97,0.1955,0.1198,3.0502
Client 1,4,6.14,0.17,11.21,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,7.24,0.28,10.42,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,6.98,0.28,10.84,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,7.5,0.28,11.68,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,6.67,0.22,12.09,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
