Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,27.22,25.76,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,29.22,27.24,66.68,2,138,41,CNN 16k,non-IID,CIFAR-10,1.33,0.5153,0.413,1.8638,2.81,0.378,0.3304,2.5543
Client 1,2,31.38,28.5,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,28.63,27.23,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,31.28,27.58,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,30.35,27.13,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,30.65,27.4,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,30.06,28.34,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,30.67,27.83,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,30.98,27.21,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,35.11,30.02,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,29.82,26.62,65.16,1,100,41,CNN 16k,non-IID,CIFAR-10,1.16,0.5823,0.4379,1.5737,2.44,0.3866,0.3266,2.3045
Client 1,3,28.03,26.12,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,27.75,26.65,54.43,2,139,41,CNN 16k,non-IID,CIFAR-10,1.13,0.5938,0.5158,1.5349,2.2,0.4403,0.3993,2.2536
Client 1,4,27.8,25.76,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,28.71,26.08,54.83,2,139,41,CNN 16k,non-IID,CIFAR-10,1.06,0.618,0.5517,1.4448,2.41,0.4633,0.4271,2.1429
Client 1,5,27.59,26.45,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,27.62,25.9,54.06,2,139,41,CNN 16k,non-IID,CIFAR-10,1.0,0.6408,0.5782,1.3477,2.44,0.4767,0.4414,2.1065
Client 1,6,26.95,25.05,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,27.82,27.0,54.83,2,139,41,CNN 16k,non-IID,CIFAR-10,0.95,0.6606,0.597,1.2665,2.48,0.4763,0.4415,2.1103
Client 1,7,27.29,25.98,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,28.22,26.56,54.8,2,139,41,CNN 16k,non-IID,CIFAR-10,0.94,0.6657,0.6115,1.2616,2.59,0.4762,0.4471,2.1027
Client 1,8,27.65,26.04,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,27.26,27.68,54.97,2,138,41,CNN 16k,non-IID,CIFAR-10,0.9,0.6835,0.6275,1.1898,2.62,0.4816,0.4485,2.0579
Client 1,9,30.73,29.55,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,26.98,26.83,60.3,2,139,41,CNN 16k,non-IID,CIFAR-10,0.87,0.6919,0.6414,1.1507,2.65,0.4858,0.457,2.0128
