Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,47.17,44.36,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,47.54,43.35,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,47.93,44.0,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,46.83,44.89,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,46.35,43.1,97.16,2,137,41,CNN 16k,non-IID,CIFAR-10,2521.85,0.4212,0.1804,2.0605,838.79,0.199,0.1256,2.8307
Client 1,2,46.89,48.23,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,46.78,45.85,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,47.31,46.34,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,47.51,46.78,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,47.7,47.55,95.36,2,137,41,CNN 16k,non-IID,CIFAR-10,2171.47,0.5065,0.2512,1.8398,771.38,0.2643,0.1889,2.6648
Client 1,3,57.42,57.84,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,57.61,59.33,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,58.44,59.12,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,58.24,60.44,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,59.33,61.91,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,45.0,49.5,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,45.71,47.86,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,46.54,49.7,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,47.35,51.46,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,47.49,52.24,121.34,1,100,41,CNN 16k,non-IID,CIFAR-10,2039.66,0.532,0.2971,1.6823,723.45,0.3068,0.2328,2.572
Client 1,4,50.84,55.73,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,54.33,57.2,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,51.25,57.71,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,51.32,57.98,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,52.24,57.65,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,47.53,48.44,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,47.1,49.16,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,45.69,47.51,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,48.65,50.58,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,46.93,49.04,111.56,1,100,41,CNN 16k,non-IID,CIFAR-10,1958.05,0.5523,0.326,1.6456,697.12,0.3284,0.2597,2.5041
Client 1,5,55.37,57.86,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,53.8,59.89,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,54.13,58.55,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,59.08,57.5,,2,142,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,60.58,56.06,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,47.59,51.37,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,47.18,53.37,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,47.25,52.72,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,47.93,53.25,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,5,46.48,51.39,116.67,1,100,41,CNN 16k,non-IID,CIFAR-10,1870.06,0.5728,0.3527,1.5734,667.11,0.3496,0.2844,2.4233
Client 1,6,33.93,37.84,,2,130,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,32.32,34.02,,2,132,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,32.69,34.69,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,35.12,33.3,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,34.12,34.44,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,39.02,38.78,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,6,38.98,37.47,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,6,36.06,34.06,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,6,38.09,39.7,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,6,37.73,41.33,79.08,1,100,41,CNN 16k,non-IID,CIFAR-10,1805.74,0.587,0.3639,1.5008,665.84,0.3597,0.2938,2.3934
Client 1,7,32.95,35.6,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,32.87,35.31,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,32.22,36.96,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,32.38,36.56,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,32.91,37.19,,2,131,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,7,38.71,38.76,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,7,39.03,38.43,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,7,34.67,35.94,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,7,38.04,38.1,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,7,35.8,38.49,77.5,1,100,41,CNN 16k,non-IID,CIFAR-10,1746.69,0.6005,0.3892,1.4406,640.67,0.3796,0.3199,2.2917
Client 1,8,49.78,46.41,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,49.22,48.97,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,49.1,48.5,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,50.99,50.31,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,8,50.4,48.4,101.38,2,138,41,CNN 16k,non-IID,CIFAR-10,1668.04,0.6226,0.3955,1.3944,649.34,0.375,0.3186,2.2212
Client 1,9,62.1,57.1,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,64.56,56.88,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,9,64.9,58.26,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,9,66.82,57.7,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,9,63.04,59.55,,2,140,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,9,47.86,49.82,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,9,49.08,46.26,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,9,48.58,47.8,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,9,49.9,51.91,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,9,50.32,48.98,124.61,1,100,41,CNN 16k,non-IID,CIFAR-10,1668.99,0.6197,0.4104,1.3449,638.58,0.3938,0.3364,2.2023
Client 1,10,51.7,46.87,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,10,51.42,47.97,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,10,50.73,46.13,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,10,49.75,49.79,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,10,50.9,47.42,99.57,2,138,41,CNN 16k,non-IID,CIFAR-10,1608.59,0.638,0.421,1.3335,633.89,0.3915,0.3422,2.1398
Client 1,11,48.56,50.85,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,11,48.7,53.78,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,11,49.59,52.78,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,11,49.51,53.49,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,11,48.88,54.55,103.45,2,138,41,CNN 16k,non-IID,CIFAR-10,1593.39,0.6406,0.4306,1.3538,634.73,0.4012,0.3526,2.123
Client 1,12,49.15,56.55,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,12,51.2,57.57,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,12,51.11,58.74,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,12,52.59,57.35,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,12,51.84,57.8,110.04,2,138,41,CNN 16k,non-IID,CIFAR-10,1566.75,0.6473,0.4293,1.2923,639.84,0.4022,0.3475,2.1337
Client 1,13,74.49,51.95,,2,142,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,13,73.05,53.56,,2,141,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
