Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.1,0.0,4.49,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,1.21,0.0,5.02,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,1.2,0.0,4.54,26.28,2,108,21,CNN 16k,IID,CIFAR-10,2.21,0.1993,0.132,3.2757,2.21,0.1884,0.1218,3.3109
Client 1,2,2.28,0.0,5.92,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,2.39,0.0,6.01,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,2.31,0.0,6.11,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,1.19,0.0,4.91,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,1.27,0.0,5.12,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,1.19,0.0,4.81,29.55,1,100,20,CNN 16k,IID,CIFAR-10,1.94,0.2782,0.2346,2.7763,1.96,0.2713,0.2261,2.806
Client 1,3,3.35,0.0,6.95,,2,111,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,3.47,0.0,7.05,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,3.91,0.0,7.07,32.91,2,111,19,CNN 16k,IID,CIFAR-10,1.81,0.3378,0.3059,2.4341,1.83,0.3319,0.3008,2.4464
Client 1,4,4.71,0.0,7.59,,2,112,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,4.4,0.0,7.27,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,4.58,0.0,7.29,35.26,2,112,19,CNN 16k,IID,CIFAR-10,1.71,0.3767,0.3608,2.2641,1.72,0.373,0.3572,2.2944
Client 1,5,5.27,0.0,8.54,,2,113,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,5.58,0.0,9.55,,2,113,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,5.43,0.0,8.22,40.14,2,113,19,CNN 16k,IID,CIFAR-10,1.65,0.3994,0.3854,2.244,1.66,0.3912,0.3776,2.2841
Client 1,6,7.97,0.0,9.28,,2,115,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,7.27,0.0,9.75,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,6.93,0.0,9.5,43.47,2,114,19,CNN 16k,IID,CIFAR-10,1.61,0.413,0.3939,2.176,1.62,0.4056,0.3866,2.2329
Client 1,7,8.58,0.0,11.11,,2,114,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,7.87,0.0,11.46,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,8.59,0.0,11.27,48.38,2,114,19,CNN 16k,IID,CIFAR-10,1.56,0.4311,0.4188,2.1652,1.58,0.4196,0.4072,2.2311
Client 1,8,9.04,0.0,11.39,,2,115,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,9.77,0.0,11.66,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,9.22,0.0,11.27,51.02,2,115,19,CNN 16k,IID,CIFAR-10,1.53,0.4458,0.4297,2.0995,1.56,0.4315,0.4148,2.1739
Client 1,9,10.22,0.0,12.06,,2,116,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,10.59,0.0,13.29,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,10.07,0.0,12.11,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,9,2.34,0.0,5.77,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,9,2.41,0.0,5.99,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,9,2.31,0.0,5.7,55.67,1,100,19,CNN 16k,IID,CIFAR-10,1.49,0.4624,0.452,1.9863,1.54,0.4404,0.4294,2.088
Client 1,10,11.84,0.0,14.02,,2,116,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,12.33,0.0,14.43,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,12.7,0.0,14.04,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,10,3.72,0.0,6.99,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,10,3.79,0.0,7.17,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,10,3.9,0.0,7.65,60.97,1,100,19,CNN 16k,IID,CIFAR-10,1.47,0.4666,0.4565,1.9682,1.53,0.4425,0.4319,2.0699
Client 1,11,12.87,0.0,14.45,,2,117,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,11,13.22,0.0,14.47,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,11,12.84,0.0,15.2,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,11,5.29,0.0,8.27,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,11,4.95,0.0,8.05,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,11,4.95,0.0,8.06,63.32,1,100,19,CNN 16k,IID,CIFAR-10,1.42,0.4857,0.48,1.9129,1.49,0.4613,0.4551,2.0085
Client 1,12,14.1,0.0,15.59,,2,117,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,12,14.53,0.0,16.73,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,12,14.44,0.0,15.84,,2,117,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,12,5.7,0.0,9.53,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,12,7.03,0.0,10.78,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,12,5.82,0.0,8.78,68.54,1,100,19,CNN 16k,IID,CIFAR-10,1.4,0.4945,0.4854,1.8648,1.47,0.465,0.4549,1.9824
Client 1,13,14.99,0.0,16.55,,2,117,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,13,15.08,0.0,17.96,,2,117,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,13,16.69,0.0,17.64,72.3,2,116,19,CNN 16k,IID,CIFAR-10,1.38,0.5063,0.5004,1.8386,1.44,0.4781,0.4715,1.9596
Client 1,14,17.01,0.0,16.6,,2,118,20,CNN 16k,IID,CIFAR-10,,,,,,,,
