Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.5,28.31,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,26.39,28.44,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,26.45,27.33,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,26.17,27.51,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,26.04,27.52,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,27.26,28.67,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,25.9,27.91,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,26.9,31.35,76.99,2,135,42,CNN 16k,non-IID,CIFAR-10,2281.38,0.5128,0.1516,1.6343,887.24,0.179,0.083,3.0251
Client 1,2,28.86,28.64,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,26.63,30.11,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,27.97,28.51,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,27.48,27.62,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,27.72,28.73,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,27.36,28.3,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,27.39,27.12,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,28.41,27.97,57.51,2,136,44,CNN 16k,non-IID,CIFAR-10,1930.51,0.5771,0.2272,1.4217,828.39,0.2366,0.1511,2.855
Client 1,3,26.75,29.03,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,26.59,28.36,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,26.76,26.95,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,26.39,27.51,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,26.68,26.03,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,26.74,26.74,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,26.46,25.39,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,27.34,27.18,55.8,2,137,44,CNN 16k,non-IID,CIFAR-10,1839.61,0.5951,0.2678,1.3448,778.58,0.2656,0.1899,2.6948
Client 1,4,25.99,28.61,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,26.06,28.35,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,26.68,28.39,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,26.0,28.95,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,26.6,27.23,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,27.47,28.11,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,25.7,26.45,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,26.13,28.87,55.6,2,136,44,CNN 16k,non-IID,CIFAR-10,1767.82,0.6128,0.2985,1.3148,754.32,0.2905,0.2206,2.6702
Client 1,5,26.98,28.63,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,26.04,28.04,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,26.7,27.83,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,26.79,27.85,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,26.93,27.79,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,28.0,28.93,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,26.64,27.62,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,26.38,27.92,56.95,2,137,44,CNN 16k,non-IID,CIFAR-10,1692.67,0.6291,0.3351,1.2547,708.57,0.323,0.259,2.5834
Client 1,6,26.06,27.13,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,26.02,26.3,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,26.03,26.79,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,27.65,26.52,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,28.52,27.29,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,27.13,32.2,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,6,24.76,25.6,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
