Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,57.48,48.22,,2,200,55,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,56.65,45.13,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,49.16,42.53,115.33,2,200,38,CNN 16k,non-IID,CIFAR-10,2675.09,0.3781,0.1684,2.4491,853.88,0.2013,0.1219,2.9097
Client 1,2,62.17,38.12,,2,200,55,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,63.06,38.25,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,55.43,35.26,101.32,2,200,38,CNN 16k,non-IID,CIFAR-10,2257.27,0.4774,0.278,2.1091,802.7,0.2866,0.2204,2.6703
Client 1,3,53.52,41.11,,2,200,55,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,53.4,40.81,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,46.57,37.25,94.64,2,200,38,CNN 16k,non-IID,CIFAR-10,2014.73,0.5295,0.3158,1.9138,773.74,0.3239,0.2554,2.5427
Client 1,4,67.5,40.66,,2,200,55,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,67.35,41.69,,2,200,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,54.53,36.35,109.05,2,200,38,CNN 16k,non-IID,CIFAR-10,1919.62,0.549,0.3391,1.8865,734.95,0.3438,0.2781,2.5026
