Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,9.68,0.05,7.98,,2,137,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,9.45,0.05,7.78,,2,149,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,8.34,0.05,7.74,,2,146,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,8.61,0.05,7.77,,2,156,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,10.65,0.05,9.22,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,10.19,0.05,8.52,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,11.12,0.05,9.26,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,12.06,0.05,9.99,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,9.81,0.05,8.8,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,9.96,0.05,8.63,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,1,9.12,0.05,8.48,,1,100,33,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,1,10.71,0.05,9.66,344.52,1,100,35,CNN 16k,non-IID,CIFAR-10,1.52,0.4051,0.3756,2.2719,2.78,0.3384,0.2856,2.4897
Client 23,2,8.3,0.05,7.45,,2,181,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.81,0.05,7.88,,2,180,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,7.8,0.05,7.46,,2,180,49,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,9.02,0.05,7.86,,2,180,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,11.85,0.05,9.28,,1,100,34,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,10.93,0.05,9.42,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,10.86,0.05,9.58,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,11.07,0.05,9.51,,1,100,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,11.14,0.05,9.44,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,11.65,0.05,9.5,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
