Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,27.57,28.38,,2,136,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,26.97,27.32,,2,138,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,27.66,29.81,,2,135,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,28.08,29.02,,2,136,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,26.46,27.86,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,28.5,29.08,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,29.26,28.99,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,29.6,28.93,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,1,27.86,28.09,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,1,27.37,28.5,61.49,1,100,2,CNN 16k,IID,CIFAR-10,3564.11,0.199,0.1299,3.3192,713.62,0.2018,0.1303,3.2918
