Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.52,0.13,25.59,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,26.71,0.1,24.74,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,26.17,0.2,24.94,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,28.43,0.11,26.34,92.95,1,100,21,CNN 16k,non-IID,CIFAR-10,1.32,0.5251,0.3806,1.5982,2.89,0.3473,0.2837,2.4869
Client 1,2,26.94,0.13,24.7,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,26.54,0.1,24.35,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,25.51,0.2,23.96,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.19,0.11,24.7,83.56,1,100,21,CNN 16k,non-IID,CIFAR-10,1.23,0.5623,0.4275,1.4504,2.63,0.3765,0.3165,2.4015
Client 1,3,26.63,0.13,24.34,,2,133,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,26.22,0.1,24.66,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,26.54,0.2,27.07,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,25.86,0.11,24.3,85.14,1,100,21,CNN 16k,non-IID,CIFAR-10,1.16,0.5867,0.4697,1.3691,2.61,0.4012,0.3466,2.3175
Client 1,4,26.19,0.13,24.82,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,25.93,0.1,26.01,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,26.5,0.2,26.36,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,26.42,0.11,25.2,85.4,1,100,21,CNN 16k,non-IID,CIFAR-10,1.1,0.6093,0.4928,1.2971,2.56,0.4123,0.3599,2.2788
Client 1,5,27.06,0.13,26.56,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,26.41,0.1,26.32,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,25.35,0.2,24.16,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,27.08,0.11,24.9,88.42,1,100,21,CNN 16k,non-IID,CIFAR-10,1.08,0.6182,0.5072,1.2571,2.5,0.4224,0.3684,2.2309
Client 1,6,26.06,0.13,25.06,,2,133,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,26.56,0.1,25.28,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,26.77,0.2,25.28,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,30.68,0.11,28.09,93.38,1,100,21,CNN 16k,non-IID,CIFAR-10,1.03,0.6358,0.5336,1.198,2.53,0.4347,0.3888,2.1669
Client 1,7,25.07,0.13,25.11,,2,133,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,24.1,0.1,23.4,,2,133,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,25.26,0.2,23.83,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,26.83,0.11,26.6,85.66,1,100,21,CNN 16k,non-IID,CIFAR-10,1.0,0.6462,0.5454,1.1731,2.47,0.4411,0.3933,2.1596
Client 1,8,26.38,0.13,24.25,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,25.28,0.1,23.18,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,25.95,0.2,24.23,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,26.75,0.11,25.22,84.64,1,100,21,CNN 16k,non-IID,CIFAR-10,0.97,0.6578,0.5622,1.1197,2.43,0.4581,0.4124,2.0757
Client 1,9,26.15,0.13,25.17,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,27.65,0.1,26.01,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,9,26.24,0.2,24.35,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,9,28.26,0.11,24.57,85.3,1,100,21,CNN 16k,non-IID,CIFAR-10,0.94,0.6675,0.5764,1.1066,2.48,0.4555,0.4128,2.1009
Client 1,10,24.65,0.13,23.33,,2,133,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,10,26.37,0.1,24.41,,2,132,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,10,29.26,0.2,25.56,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,10,27.3,0.11,28.8,91.48,1,100,21,CNN 16k,non-IID,CIFAR-10,0.92,0.6754,0.5921,1.0646,2.43,0.4669,0.427,2.0583
