Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.11,28.43,,2,139,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,25.88,26.49,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,25.87,28.98,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,25.73,27.61,59.86,2,137,45,CNN 16k,non-IID,CIFAR-10,2980.45,0.2671,0.0964,2.5381,871.59,0.1457,0.066,3.2837
Client 1,2,26.47,27.54,,2,138,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,25.46,26.94,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,25.44,26.82,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,25.43,27.66,54.03,2,137,45,CNN 16k,non-IID,CIFAR-10,2469.71,0.4183,0.2385,1.8763,836.74,0.2625,0.1913,2.6672
Client 1,3,29.01,28.75,,2,136,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,24.49,26.08,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,26.81,28.03,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,26.3,27.11,57.78,2,137,45,CNN 16k,non-IID,CIFAR-10,2037.9,0.5281,0.3365,1.602,748.67,0.3453,0.2763,2.4371
Client 1,4,25.5,28.09,,2,139,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,26.61,26.86,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,25.96,27.05,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,26.15,27.37,53.61,2,137,43,CNN 16k,non-IID,CIFAR-10,1919.26,0.5541,0.3604,1.5221,724.97,0.3648,0.2968,2.3845
Client 1,5,26.1,28.05,,2,138,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,26.12,26.25,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,27.77,27.27,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,25.5,27.57,,2,137,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,27.08,28.27,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,27.33,27.74,55.36,1,100,41,CNN 16k,non-IID,CIFAR-10,1850.31,0.5627,0.387,1.5557,685.65,0.3798,0.3257,2.2962
Client 1,6,25.68,27.86,,2,139,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,24.61,28.1,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,25.74,27.25,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,25.48,29.46,,2,136,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,26.83,27.2,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,26.11,27.25,54.96,1,100,41,CNN 16k,non-IID,CIFAR-10,1790.58,0.5762,0.4005,1.4961,680.57,0.389,0.3368,2.229
Client 1,7,27.02,27.24,,2,138,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,24.61,26.31,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,25.52,26.51,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,26.38,27.12,54.27,2,137,45,CNN 16k,non-IID,CIFAR-10,1738.21,0.6,0.423,1.3729,647.72,0.415,0.3563,2.2498
Client 1,8,27.57,27.62,,2,138,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,25.59,26.19,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,26.66,26.44,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,25.28,27.5,,2,137,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,8,26.82,28.47,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,8,27.19,28.55,55.76,1,100,41,CNN 16k,non-IID,CIFAR-10,1682.98,0.6037,0.4278,1.414,644.54,0.4152,0.3604,2.1701
Client 1,9,26.02,27.64,,2,137,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,26.47,27.21,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,9,27.51,28.33,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
