Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.1,0.0,4.74,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,1.22,0.0,5.03,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,1.18,0.0,4.85,,2,107,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,1.15,0.0,4.58,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,1.11,0.0,4.61,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,1.15,0.0,4.7,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,1.2,0.0,5.24,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,1.12,0.0,4.6,27.13,2,108,21,CNN 16k,IID,CIFAR-10,2.19,0.2053,0.142,2.9645,2.2,0.1935,0.1332,3.0283
Client 1,2,2.52,0.0,5.76,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,2.37,0.0,5.78,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,2.35,0.0,5.76,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,2.27,0.0,5.72,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,2.36,0.0,5.81,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,2.64,0.0,5.45,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,2,2.29,0.0,5.69,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,2,2.33,0.0,5.96,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,2,1.2,0.0,4.93,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,2,1.23,0.0,4.97,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 11,2,1.24,0.0,5.33,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,2,1.25,0.0,5.03,30.05,1,100,20,CNN 16k,IID,CIFAR-10,1.98,0.2791,0.2442,2.736,1.98,0.2758,0.2422,2.7445
Client 1,3,3.65,0.0,7.24,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,3.75,0.0,6.91,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,3.69,0.0,7.55,,2,111,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,3.54,0.0,6.69,,2,111,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,3.56,0.0,6.74,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,3.78,0.0,7.2,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,3.72,0.0,7.24,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,3,3.5,0.0,7.57,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,3,2.76,0.0,6.43,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,3,2.59,0.0,6.24,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 11,3,2.78,0.0,6.63,,1,100,18,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,3,2.55,0.0,6.37,36.75,1,100,20,CNN 16k,IID,CIFAR-10,1.83,0.3356,0.3103,2.5183,1.84,0.3321,0.3065,2.5284
Client 1,4,4.64,0.0,7.9,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,4.84,0.0,8.07,,2,112,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,4.73,0.0,8.01,,2,112,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,4.78,0.0,7.96,,2,112,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,4.75,0.0,8.73,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,4,4.83,0.0,7.93,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,4,4.93,0.0,8.31,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,4,4.57,0.0,7.77,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,4,3.92,0.0,6.92,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,4,3.71,0.0,7.14,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 11,4,3.97,0.0,7.41,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,4,3.88,0.0,8.44,37.51,1,100,20,CNN 16k,IID,CIFAR-10,1.75,0.3626,0.3444,2.4279,1.76,0.3591,0.3405,2.443
