Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,28.56,30.2,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,26.81,28.88,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,26.34,29.92,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,25.88,30.23,,2,138,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,27.82,28.65,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,27.52,28.04,,1,100,39,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,28.29,32.29,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,26.55,27.6,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,1,26.61,28.0,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,1,26.98,27.8,65.14,1,100,41,CNN 16k,IID,CIFAR-10,3266.6,0.2538,0.2177,2.8571,654.04,0.259,0.2219,2.8396
