Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,31.07,34.51,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,29.84,32.94,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,31.26,31.82,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,30.14,33.23,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,29.68,32.06,72.96,2,135,42,CNN 16k,non-IID,CIFAR-10,2822.27,0.3451,0.1489,2.3502,808.51,0.1881,0.109,2.8833
Client 1,2,33.82,35.68,,2,132,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,30.66,33.3,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,30.33,32.02,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,30.82,33.37,,2,134,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,31.7,34.98,69.57,2,133,42,CNN 16k,non-IID,CIFAR-10,2258.24,0.4743,0.2606,1.8746,757.4,0.2812,0.2053,2.5519
