Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.82,26.87,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,24.57,26.15,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,25.79,26.79,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,25.46,27.13,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,27.07,26.97,101.47,2,137,41,CNN 16k,non-IID,CIFAR-10,3098.18,0.2557,0.1533,2.6615,770.98,0.2156,0.1416,2.8596
Client 1,2,24.96,27.88,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,26.12,26.85,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,25.12,26.1,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.63,26.9,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,24.73,27.26,53.55,2,138,41,CNN 16k,non-IID,CIFAR-10,2683.16,0.3749,0.294,2.2595,683.91,0.3212,0.2743,2.6121
Client 1,3,27.01,28.3,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,26.09,27.23,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,26.02,27.14,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,26.27,26.17,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,26.37,27.7,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,27.78,28.2,,1,100,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,27.16,28.86,,1,100,50,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,3,28.14,28.36,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,27.56,27.62,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,27.38,28.12,56.51,1,100,40,CNN 16k,non-IID,CIFAR-10,2411.76,0.4368,0.3582,2.0753,626.5,0.3753,0.3348,2.3928
Client 1,4,25.72,26.72,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,25.42,27.35,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,24.73,26.87,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,26.02,26.13,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,25.3,27.32,52.79,2,137,41,CNN 16k,non-IID,CIFAR-10,2288.93,0.4619,0.3814,1.9108,601.46,0.3941,0.3541,2.3052
Client 1,5,26.7,27.18,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,25.96,26.95,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,25.39,28.24,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,25.83,26.39,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,27.46,28.58,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,28.37,28.85,,1,100,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,5,28.49,28.64,,1,100,50,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,5,27.6,27.97,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,28.41,28.35,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,5,28.95,29.02,57.98,1,100,40,CNN 16k,non-IID,CIFAR-10,2178.44,0.4895,0.4147,1.8553,576.08,0.4187,0.3831,2.2137
Client 1,6,25.92,27.08,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,25.69,26.1,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,24.83,26.5,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,25.56,27.06,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,24.63,26.67,53.01,2,138,41,CNN 16k,non-IID,CIFAR-10,2116.02,0.5045,0.4271,1.7443,572.83,0.4314,0.3933,2.1398
Client 1,7,25.24,27.46,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,26.35,26.87,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,25.01,26.16,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,26.41,27.97,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,26.17,26.89,54.4,2,137,41,CNN 16k,non-IID,CIFAR-10,2048.85,0.5243,0.4468,1.6876,554.9,0.4499,0.4101,2.0752
Client 1,8,25.86,27.28,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,26.0,26.35,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,26.09,27.07,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,25.35,25.79,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,8,25.72,26.95,53.19,2,137,41,CNN 16k,non-IID,CIFAR-10,1978.27,0.5409,0.4683,1.5719,546.75,0.4619,0.4295,1.9789
Client 1,9,25.04,25.84,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,26.2,27.11,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,24.98,27.08,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,9,25.51,26.38,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,9,25.24,27.27,53.34,2,137,41,CNN 16k,non-IID,CIFAR-10,1924.46,0.5553,0.4816,1.5332,536.25,0.4716,0.4386,1.9482
Client 1,10,25.33,26.3,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,24.47,27.09,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,25.37,27.1,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,10,26.18,27.11,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,10,26.36,26.48,53.3,2,137,41,CNN 16k,non-IID,CIFAR-10,1889.53,0.5637,0.4938,1.5039,528.51,0.4808,0.4508,1.9073
Client 1,11,27.59,27.97,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,11,26.14,27.06,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,11,27.14,27.3,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,11,26.78,27.27,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,11,25.89,26.49,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,11,27.74,28.12,,1,100,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,11,28.1,28.36,,1,100,50,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,11,29.61,28.72,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,11,27.17,28.25,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,11,29.13,28.01,58.35,1,100,40,CNN 16k,non-IID,CIFAR-10,1859.02,0.5726,0.5049,1.481,514.41,0.4909,0.463,1.862
Client 1,12,25.26,26.79,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,12,25.15,26.77,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,12,24.98,25.33,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,12,26.48,28.58,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,12,25.57,27.22,55.08,2,137,41,CNN 16k,non-IID,CIFAR-10,1838.78,0.5772,0.5123,1.42,512.42,0.4958,0.4677,1.8201
Client 1,13,25.6,25.65,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,13,25.08,26.64,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,13,25.86,27.17,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,13,25.64,25.91,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,13,24.57,26.88,53.05,2,137,41,CNN 16k,non-IID,CIFAR-10,1793.02,0.5876,0.5216,1.3976,511.74,0.5029,0.4751,1.8187
Client 1,14,26.21,26.96,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,14,26.74,26.85,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,14,25.87,26.81,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,14,26.04,27.44,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,14,26.12,26.74,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,14,28.17,28.94,,1,100,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,14,27.43,28.29,,1,100,50,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,14,28.31,28.83,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,14,27.98,27.79,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,14,27.85,27.43,57.17,1,100,42,CNN 16k,non-IID,CIFAR-10,1778.45,0.5921,0.5249,1.4137,497.05,0.5069,0.478,1.8069
Client 1,15,26.48,27.14,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,15,26.98,27.38,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,15,26.19,27.15,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,15,25.64,26.92,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,15,26.74,29.12,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,15,28.97,29.12,,1,100,48,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,15,28.4,29.45,,1,100,50,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,15,28.73,29.23,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,15,28.51,27.85,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,15,28.94,29.64,58.59,1,100,42,CNN 16k,non-IID,CIFAR-10,1748.62,0.5979,0.5306,1.3935,498.63,0.5095,0.4813,1.7932
Client 1,16,25.76,26.76,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,16,25.54,26.16,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,16,24.4,27.17,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,16,25.45,26.87,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,16,25.28,27.57,52.87,2,137,41,CNN 16k,non-IID,CIFAR-10,1715.08,0.6056,0.5415,1.335,496.77,0.5204,0.4942,1.7254
