Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.45,0.1,24.65,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,23.64,0.29,24.02,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,24.17,0.2,25.04,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,23.44,0.12,23.63,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,25.28,0.12,25.15,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,25.35,0.23,25.01,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,25.09,0.22,24.89,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,25.51,0.09,25.34,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,25.76,0.1,25.58,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,24.92,0.11,24.76,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,1,25.39,0.25,24.99,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,1,24.73,0.17,24.48,132.43,1,100,21,CNN 16k,non-IID,CIFAR-10,1.27,0.5469,0.3283,1.7434,2.88,0.3016,0.2308,2.5486
Client 23,2,24.1,0.1,24.21,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.37,0.05,7.5,,2,158,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,7.93,0.05,7.51,,2,176,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,8.02,0.05,7.75,,2,175,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,9.39,0.05,8.61,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,10.0,0.05,8.84,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,10.23,0.05,8.89,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,25.6,0.09,25.23,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,26.18,0.1,25.93,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,10.01,0.05,8.99,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,2,10.57,0.05,9.41,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,2,11.13,0.05,9.47,301.24,1,100,38,CNN 16k,non-IID,CIFAR-10,1.43,0.4334,0.3783,2.1753,2.46,0.371,0.3178,2.368
Client 23,3,22.8,0.1,23.26,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,8.08,0.05,7.39,,2,179,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,7.9,0.05,7.5,,2,179,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,8.66,0.05,8.05,,2,180,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,10.11,0.05,9.9,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,10.56,0.05,9.49,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,10.37,0.05,9.2,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,25.14,0.09,24.8,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,23.85,0.1,24.29,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,10.43,0.05,8.93,,1,100,39,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,3,10.74,0.05,9.44,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,3,10.74,0.05,8.94,82.39,1,100,38,CNN 16k,non-IID,CIFAR-10,1.38,0.4541,0.4045,1.9699,2.28,0.3881,0.3347,2.3268
