Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,29.1,0.13,27.56,,2,129,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,29.76,0.08,27.13,,2,129,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,30.16,0.17,28.49,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,29.39,0.11,27.47,97.6,1,100,21,CNN 16k,non-IID,CIFAR-10,1.34,0.5044,0.4017,1.7605,2.89,0.3589,0.313,2.3487
Client 1,2,8.71,0.05,8.3,,2,162,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,29.57,0.08,27.45,,2,130,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,10.72,0.05,9.55,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,11.23,0.05,9.85,226.29,1,100,35,CNN 16k,non-IID,CIFAR-10,1.36,0.4674,0.447,1.963,2.55,0.4033,0.368,2.1731
Client 1,3,8.53,0.05,7.95,,2,182,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,26.63,0.08,25.02,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,11.3,0.05,9.83,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,11.22,0.05,10.1,85.87,1,100,35,CNN 16k,non-IID,CIFAR-10,1.3,0.4897,0.4648,1.8773,2.48,0.4247,0.3871,2.1179
Client 1,4,8.39,0.05,7.77,,2,182,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,27.52,0.08,28.23,,2,130,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,10.9,0.05,9.71,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,10.75,0.05,9.75,92.9,1,100,35,CNN 16k,non-IID,CIFAR-10,1.25,0.5145,0.507,1.9115,2.42,0.4488,0.4174,2.0165
Client 1,5,8.29,0.05,8.03,,2,182,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,32.33,0.08,28.07,,2,129,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,11.17,0.05,9.78,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,10.59,0.05,10.32,94.83,1,100,35,CNN 16k,non-IID,CIFAR-10,1.22,0.5233,0.5105,1.7681,2.4,0.4579,0.4191,1.993
Client 1,6,8.4,0.05,7.83,,2,182,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,28.43,0.08,26.36,,2,130,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,11.0,0.05,9.71,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,10.7,0.05,9.56,89.66,1,100,35,CNN 16k,non-IID,CIFAR-10,1.2,0.5251,0.5208,1.7167,2.46,0.4566,0.4221,1.983
Client 1,7,8.47,0.05,7.85,,2,182,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,27.97,0.08,25.73,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,11.21,0.05,9.79,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,10.91,0.05,9.61,87.39,1,100,35,CNN 16k,non-IID,CIFAR-10,1.17,0.5407,0.5341,1.6532,2.44,0.4686,0.4367,1.9062
Client 1,8,8.87,0.05,8.62,,2,179,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,27.79,0.08,25.51,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,11.28,0.05,9.81,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,10.76,0.05,9.55,85.6,1,100,35,CNN 16k,non-IID,CIFAR-10,1.15,0.5466,0.5425,1.5932,2.42,0.4671,0.4331,1.936
