Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,27.46,29.08,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,27.74,28.43,,2,138,39,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,26.03,27.86,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,27.14,26.94,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,25.09,26.85,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,27.2,28.0,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,26.52,29.1,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,29.09,28.6,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,1,28.84,29.8,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,1,28.03,29.85,61.32,1,100,41,CNN 16k,IID,CIFAR-10,3492.23,0.207,0.1523,2.8906,698.71,0.2095,0.1536,2.8897
Client 1,2,26.94,30.1,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,26.88,27.27,,2,139,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,26.22,27.36,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,26.31,27.44,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,26.16,26.03,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,27.43,28.4,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,2,28.1,29.79,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,2,27.17,27.85,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,2,27.0,27.44,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,2,27.22,30.44,57.97,1,100,41,CNN 16k,IID,CIFAR-10,2790.52,0.3469,0.3234,2.4197,555.32,0.3492,0.3248,2.3991
Client 1,3,28.64,28.08,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,27.83,27.85,,2,138,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,26.97,27.45,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,27.33,27.59,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,26.97,26.93,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,27.95,28.96,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,3,28.6,28.17,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,3,28.2,31.62,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,3,28.23,27.7,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,3,29.16,28.68,59.9,1,100,41,CNN 16k,IID,CIFAR-10,2557.46,0.4003,0.3888,2.1917,511.58,0.3998,0.3878,2.1876
Client 1,4,28.7,28.54,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,26.76,28.99,,2,139,39,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,27.04,29.39,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,27.54,31.85,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,26.95,27.39,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,4,28.58,29.39,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,4,30.9,33.84,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,4,28.97,29.27,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
