Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,616.52,153.14,,1,100,80,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,598.76,89.04,,1,100,75,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,562.74,65.21,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,571.65,89.36,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,527.66,45.4,783.91,2,200,19,CNN 16k,IID,CIFAR-10,3301.22,0.2211,0.155,2.7409,659.04,0.2285,0.1615,2.7162
Client 1,2,148.48,128.39,,1,100,80,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,140.17,94.45,,1,100,75,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,73.51,58.46,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,84.73,74.57,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,65.45,33.9,276.88,2,200,19,CNN 16k,IID,CIFAR-10,2886.52,0.3263,0.294,2.4562,574.71,0.3321,0.2992,2.4255
Client 1,3,126.69,102.66,,1,100,80,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,131.01,86.91,,1,100,75,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,74.05,64.38,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,86.65,76.31,,1,100,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,49.59,34.23,229.37,2,200,19,CNN 16k,IID,CIFAR-10,2615.57,0.3902,0.3688,2.2582,523.15,0.3892,0.3673,2.2781
Client 1,4,154.41,131.7,,1,100,80,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,153.12,95.9,,1,100,75,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,74.57,58.07,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,87.98,70.99,,1,100,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,66.62,35.72,286.11,2,200,19,CNN 16k,IID,CIFAR-10,2430.16,0.4322,0.421,2.0605,488.09,0.4281,0.4168,2.0884
