Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.65,0.27,24.22,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,24.4,0.16,24.28,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,23.91,0.16,24.33,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,26.22,0.28,25.82,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,25.05,0.15,24.75,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,23.68,0.09,24.93,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,24.25,0.1,24.53,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,24.15,0.1,25.38,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,26.51,0.15,25.74,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,25.29,0.23,24.63,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,1,26.59,0.16,25.92,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,1,24.82,0.16,24.41,137.49,1,100,21,CNN 16k,non-IID,CIFAR-10,1.24,0.5597,0.3331,1.7949,2.91,0.3086,0.2248,2.651
Client 23,2,24.86,0.27,24.57,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,24.13,0.16,25.79,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,24.78,0.16,25.05,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,25.52,0.28,25.28,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,24.58,0.15,24.88,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,24.26,0.09,24.79,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,24.59,0.1,24.17,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,24.6,0.1,24.45,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,26.65,0.15,26.5,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,26.04,0.23,25.36,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,2,26.24,0.16,25.35,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,2,26.52,0.16,25.23,87.15,1,100,21,CNN 16k,non-IID,CIFAR-10,1.15,0.5919,0.3935,1.6325,2.55,0.3493,0.278,2.4553
Client 23,3,23.64,0.27,23.97,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,23.81,0.16,24.7,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,25.42,0.16,25.07,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
