Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.34,0.15,24.95,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,23.49,0.09,24.59,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,24.38,0.1,26.16,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,27.74,0.13,25.71,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,24.64,0.14,26.23,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,25.11,0.24,25.4,135.94,1,100,21,CNN 16k,non-IID,CIFAR-10,1.3,0.5338,0.3619,1.8707,2.86,0.3331,0.2651,2.4905
Client 23,2,8.24,0.05,7.64,,2,165,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,23.48,0.09,23.76,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,10.34,0.05,9.32,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,9.94,0.05,9.23,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,10.02,0.05,8.85,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,10.12,0.05,9.15,241.66,1,100,43,CNN 16k,non-IID,CIFAR-10,1.35,0.4698,0.4343,1.9368,2.47,0.3822,0.331,2.3368
Client 23,3,8.33,0.05,7.62,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,22.38,0.09,23.89,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,10.14,0.05,8.87,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,10.25,0.05,9.25,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,10.17,0.05,9.05,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,10.04,0.05,8.99,77.98,1,100,43,CNN 16k,non-IID,CIFAR-10,1.28,0.4941,0.4551,1.7931,2.28,0.4047,0.3558,2.2318
Client 23,4,7.75,0.05,7.61,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,22.44,0.09,23.69,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,9.52,0.05,8.99,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,10.01,0.05,9.16,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,9.52,0.05,8.96,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,9.89,0.05,8.99,76.44,1,100,43,CNN 16k,non-IID,CIFAR-10,1.23,0.5137,0.4819,1.7922,2.21,0.4243,0.3815,2.1358
Client 23,5,8.62,0.05,8.03,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,23.37,0.09,24.38,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,10.76,0.05,9.22,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,10.93,0.05,9.76,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,10.91,0.05,9.38,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,11.2,0.05,9.48,80.5,1,100,43,CNN 16k,non-IID,CIFAR-10,1.2,0.5236,0.4952,1.8003,2.21,0.4374,0.394,2.1168
Client 23,6,8.59,0.05,7.75,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,23.17,0.09,24.38,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,10.02,0.05,8.96,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,10.2,0.05,9.39,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,11.44,0.05,10.08,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,10.07,0.05,9.0,78.92,1,100,43,CNN 16k,non-IID,CIFAR-10,1.16,0.54,0.5174,1.6621,2.11,0.4485,0.4078,2.054
Client 23,7,8.95,0.05,7.47,,2,181,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,22.33,0.09,22.5,,2,124,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,10.58,0.05,9.22,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,10.72,0.05,9.33,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,10.07,0.05,9.15,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,10.49,0.05,9.21,76.32,1,100,43,CNN 16k,non-IID,CIFAR-10,1.15,0.546,0.5194,1.6711,2.14,0.4531,0.4116,2.0338
Client 23,8,9.78,0.05,7.83,,2,181,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,25.27,0.09,23.88,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,10.84,0.05,9.41,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,10.66,0.05,9.47,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,10.93,0.05,9.34,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,8,11.11,0.05,9.53,82.11,1,100,43,CNN 16k,non-IID,CIFAR-10,1.12,0.5568,0.5345,1.5577,2.1,0.4651,0.4262,1.9543
Client 23,9,7.9,0.05,7.36,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,9,22.84,0.09,23.76,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,9,10.91,0.05,8.93,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,9,10.3,0.05,9.27,,1,100,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,9,10.15,0.05,9.15,,1,100,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,9,10.19,0.05,9.17,79.61,1,100,43,CNN 16k,non-IID,CIFAR-10,1.1,0.5654,0.545,1.5457,2.11,0.468,0.4291,1.9426
Client 23,10,8.33,0.05,7.8,,2,180,37,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,10,22.86,0.09,23.47,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
