Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.22,0.18,5.08,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,1.14,0.14,4.97,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,1.14,0.21,4.59,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,1.14,0.15,4.63,74.0,2,103,21,CNN 16k,non-IID,CIFAR-10,1.85,0.317,0.1062,2.7004,2.9,0.1327,0.0593,3.6847
Client 1,2,2.31,0.07,5.76,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,2.18,0.11,5.51,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,2.41,0.1,6.19,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,2.65,0.11,6.13,78.85,2,104,20,CNN 16k,non-IID,CIFAR-10,1.88,0.3084,0.1828,2.6944,2.61,0.2036,0.128,2.9667
Client 1,3,3.75,0.14,7.04,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,3.23,0.15,7.2,,2,104,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,3.69,0.27,7.16,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,3.43,0.12,6.54,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,1.17,0.54,4.75,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,1.17,0.07,4.71,82.01,1,100,19,CNN 16k,non-IID,CIFAR-10,1.54,0.4378,0.2212,2.1015,3.03,0.2222,0.1394,2.947
Client 1,4,4.78,0.13,8.93,,2,105,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,4.6,0.09,8.13,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,4.86,0.23,7.88,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,4.85,0.12,8.36,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,2.3,0.07,5.72,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,2.31,0.13,5.69,85.79,1,100,19,CNN 16k,non-IID,CIFAR-10,1.51,0.4559,0.2668,2.1533,2.43,0.2604,0.1877,2.7356
Client 1,5,6.06,0.08,9.25,,2,106,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,6.41,0.19,9.02,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,5.94,0.13,9.42,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,5.83,0.16,9.05,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,3.53,0.08,7.03,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,3.83,0.1,7.19,86.76,1,100,19,CNN 16k,non-IID,CIFAR-10,1.43,0.4716,0.3242,1.907,2.34,0.3085,0.2388,2.5259
Client 1,6,6.89,0.13,9.61,,2,107,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,6.91,0.2,10.46,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,7.19,0.17,9.63,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,7.45,0.23,9.28,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,4.73,0.52,7.91,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,5.37,0.22,9.22,89.46,1,100,19,CNN 16k,non-IID,CIFAR-10,1.14,0.592,0.2965,1.4721,2.65,0.2734,0.1882,2.5507
Client 1,7,8.43,0.18,11.2,,2,107,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,8.11,0.35,11.27,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,8.19,0.17,10.98,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,7.89,0.27,10.61,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,5.92,0.14,8.94,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,7,7.11,0.2,9.68,95.02,1,100,19,CNN 16k,non-IID,CIFAR-10,1.09,0.6227,0.3082,1.4607,2.44,0.2774,0.1999,2.7851
Client 1,8,10.17,0.17,12.6,,2,108,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,9.9,0.1,12.08,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,8,9.13,0.26,12.01,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,8,9.9,0.17,11.77,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,8,7.57,0.22,10.25,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,8,7.6,0.08,10.12,98.93,1,100,19,CNN 16k,non-IID,CIFAR-10,1.2,0.5703,0.3867,1.5442,2.26,0.3489,0.285,2.3316
Client 1,9,10.97,0.1,14.35,,2,108,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,10.53,0.14,13.17,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,9,11.07,0.19,13.2,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,9,10.49,0.25,13.04,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,9,8.51,0.06,11.26,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,9,8.81,0.13,11.56,104.33,1,100,19,CNN 16k,non-IID,CIFAR-10,1.19,0.5708,0.4241,1.6368,2.21,0.3781,0.3273,2.3185
Client 1,10,11.94,0.15,14.02,,2,109,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,10,12.12,0.21,13.45,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,10,11.93,0.33,14.93,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,10,13.03,0.23,14.78,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,10,10.63,0.23,12.05,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,10,9.98,0.12,12.42,105.52,1,100,19,CNN 16k,non-IID,CIFAR-10,1.05,0.6264,0.3846,1.2405,2.37,0.3302,0.2704,2.3675
Client 1,11,13.06,0.2,15.35,,2,109,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,11,12.89,0.13,15.11,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,11,13.13,0.12,15.33,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,11,12.83,0.14,14.7,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,11,10.9,0.1,13.07,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,11,11.31,0.1,13.46,110.42,1,100,19,CNN 16k,non-IID,CIFAR-10,1.17,0.5806,0.4369,1.566,2.11,0.3873,0.3259,2.3542
Client 1,12,14.81,0.2,16.96,,2,110,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,12,14.75,0.08,15.83,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,12,15.38,0.21,17.24,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,12,13.86,0.29,15.56,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,12,12.77,0.16,15.3,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,12,12.15,0.1,13.65,115.85,1,100,19,CNN 16k,non-IID,CIFAR-10,1.08,0.6078,0.4194,1.3948,2.24,0.3621,0.3066,2.268
Client 1,13,16.47,0.15,18.6,,2,110,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,13,15.34,0.17,16.66,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
