Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.82,0.48,24.14,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,24.85,0.06,25.1,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,24.18,0.09,25.59,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,25.03,0.15,24.63,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,24.66,0.23,23.97,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,25.26,0.22,25.13,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,25.9,0.21,25.47,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,25.12,0.13,24.71,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,26.37,0.17,26.36,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,28.62,0.18,28.98,140.53,1,100,21,CNN 16k,non-IID,CIFAR-10,1.21,0.5766,0.326,1.5189,3.08,0.3017,0.2218,2.5541
Client 23,2,24.33,0.48,24.74,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,24.09,0.06,23.55,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,26.74,0.09,25.53,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,24.16,0.15,24.08,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,23.45,0.23,23.5,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,26.19,0.22,25.84,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,27.06,0.21,25.78,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,25.99,0.13,25.38,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,27.23,0.17,25.81,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,24.79,0.18,25.1,86.98,1,100,21,CNN 16k,non-IID,CIFAR-10,1.13,0.6015,0.3742,1.4329,2.63,0.333,0.2618,2.4727
Client 23,3,25.56,0.48,24.72,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,24.89,0.06,24.83,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,25.45,0.09,24.1,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,25.09,0.15,24.96,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,24.82,0.23,24.47,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,27.84,0.22,26.35,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,26.9,0.21,25.13,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,26.95,0.13,25.09,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,27.4,0.17,25.84,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,27.21,0.18,26.39,86.96,1,100,21,CNN 16k,non-IID,CIFAR-10,1.06,0.6246,0.4186,1.3269,2.54,0.3583,0.2949,2.355
Client 23,4,24.85,0.48,25.18,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,23.15,0.06,25.17,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,23.43,0.09,24.37,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,23.22,0.15,24.71,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,24.76,0.23,24.3,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,26.58,0.22,25.59,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,4,25.92,0.21,26.33,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,4,25.23,0.13,25.88,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,4,27.5,0.17,26.64,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,4,25.41,0.18,25.28,88.04,1,100,21,CNN 16k,non-IID,CIFAR-10,1.01,0.6443,0.4474,1.2775,2.46,0.3764,0.3177,2.3174
Client 23,5,24.58,0.48,25.19,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,7.56,0.05,7.36,,2,172,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,25.27,0.09,25.18,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,24.0,0.15,24.64,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,24.06,0.23,24.31,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,10.15,0.05,9.0,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,5,10.42,0.05,9.34,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,5,25.44,0.13,24.89,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,5,10.24,0.05,9.27,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,5,26.77,0.18,25.29,201.98,1,100,21,CNN 16k,non-IID,CIFAR-10,1.06,0.6029,0.4671,1.439,2.38,0.3927,0.3366,2.2839
Client 23,6,23.96,0.48,23.68,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,7.95,0.05,7.58,,2,179,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,25.76,0.09,25.86,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,24.1,0.15,23.96,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,27.03,0.23,25.86,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,11.63,0.05,10.13,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,6,10.29,0.05,10.01,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,6,25.44,0.13,24.81,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,6,10.18,0.05,10.01,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,6,25.93,0.18,25.66,85.94,1,100,21,CNN 16k,non-IID,CIFAR-10,1.02,0.6156,0.49,1.3748,2.34,0.4081,0.3564,2.2227
Client 23,7,24.17,0.48,25.55,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,7.93,0.05,7.98,,2,177,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,23.94,0.09,25.17,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,24.48,0.15,25.86,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,22.96,0.23,24.6,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,10.3,0.05,9.04,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,7,9.99,0.05,9.87,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,7,25.34,0.13,25.64,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,7,10.91,0.05,9.24,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,7,25.16,0.18,25.09,84.88,1,100,21,CNN 16k,non-IID,CIFAR-10,1.0,0.6242,0.5071,1.3171,2.27,0.418,0.3703,2.1502
Client 23,8,23.06,0.48,23.41,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,7.87,0.05,7.71,,2,178,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,23.36,0.09,24.99,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,24.51,0.15,25.91,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,23.48,0.23,23.76,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,8,11.08,0.05,8.95,,1,100,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,8,10.56,0.05,9.29,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,8,25.98,0.13,26.07,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,8,11.19,0.05,9.45,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,8,25.62,0.18,25.6,85.01,1,100,21,CNN 16k,non-IID,CIFAR-10,0.97,0.634,0.5157,1.2801,2.33,0.4158,0.3664,2.1519
Client 23,9,24.41,0.48,24.96,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,9,8.6,0.05,8.4,,2,171,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,9,8.19,0.05,8.15,,2,176,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,9,25.28,0.15,25.09,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,9,8.37,0.05,7.68,,2,175,47,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,9,10.62,0.05,10.0,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,9,11.75,0.05,10.37,,1,100,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,9,26.31,0.13,25.79,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,9,10.96,0.05,9.78,,1,100,38,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,9,10.68,0.05,8.46,221.75,1,100,42,CNN 16k,non-IID,CIFAR-10,1.07,0.5858,0.5094,1.4806,2.32,0.4276,0.3792,2.1472
Client 23,10,8.0,0.05,7.88,,2,158,50,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,10,8.9,0.05,8.51,,2,178,44,CNN 16k,non-IID,CIFAR-10,,,,,,,,
