Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,32.03,0.31,27.78,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,30.54,0.11,27.57,,2,131,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,29.72,0.17,28.37,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,30.56,0.09,28.31,96.04,1,100,21,CNN 16k,non-IID,CIFAR-10,1.2,0.5682,0.3648,1.7945,2.91,0.3267,0.2646,2.5904
Client 1,2,8.79,0.05,8.46,,2,162,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,10.17,0.05,8.86,,2,156,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,11.03,0.05,9.15,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,33.11,0.09,29.23,244.37,1,100,21,CNN 16k,non-IID,CIFAR-10,1.4,0.4455,0.4106,1.9589,2.41,0.3905,0.3433,2.2945
Client 1,3,8.38,0.05,8.52,,2,180,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,9.29,0.05,9.07,,2,181,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,11.09,0.05,9.69,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,28.36,0.09,26.29,89.91,1,100,21,CNN 16k,non-IID,CIFAR-10,1.34,0.4662,0.4336,1.8153,2.43,0.4114,0.3724,2.1479
Client 1,4,8.8,0.05,8.01,,2,182,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,9.23,0.05,8.95,,2,181,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,11.02,0.05,9.62,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,27.36,0.09,25.55,87.67,1,100,21,CNN 16k,non-IID,CIFAR-10,1.31,0.4774,0.4538,1.6848,2.45,0.4281,0.3907,2.0728
Client 1,5,9.94,0.05,9.55,,2,178,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,9.58,0.05,8.63,,2,183,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,11.06,0.05,9.65,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,29.75,0.09,27.72,93.21,1,100,21,CNN 16k,non-IID,CIFAR-10,1.28,0.491,0.4704,1.6855,2.39,0.4329,0.3968,2.0658
Client 1,6,10.06,0.05,9.25,,2,181,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,8.97,0.05,7.66,,2,183,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,10.31,0.05,9.27,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,28.74,0.09,26.7,90.15,1,100,21,CNN 16k,non-IID,CIFAR-10,1.25,0.5026,0.4822,1.6894,2.42,0.4435,0.4096,2.0273
Client 1,7,9.53,0.05,8.81,,2,181,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,9.53,0.05,8.66,,2,182,35,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,12.57,0.05,10.06,,1,100,45,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,30.26,0.09,29.49,96.32,1,100,21,CNN 16k,non-IID,CIFAR-10,1.23,0.5136,0.4946,1.5559,2.4,0.4491,0.4131,1.9835
