Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,28.25,27.99,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,28.07,24.91,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,27.83,26.71,59.24,2,139,41,CNN 16k,IID,CIFAR-10,1.55,0.4306,0.4182,2.134,1.55,0.4299,0.4167,2.1414
Client 1,2,27.14,26.64,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,26.6,24.44,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,26.61,24.72,53.8,2,140,41,CNN 16k,IID,CIFAR-10,1.5,0.453,0.4441,2.0131,1.5,0.447,0.4367,2.0479
Client 1,3,27.93,27.3,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,28.11,25.91,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,27.97,26.78,55.25,2,139,41,CNN 16k,IID,CIFAR-10,1.39,0.4924,0.485,1.8641,1.41,0.4845,0.4759,1.9088
Client 1,4,27.73,26.14,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,28.92,25.78,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,28.44,26.13,54.71,2,139,41,CNN 16k,IID,CIFAR-10,1.36,0.5077,0.5003,1.8071,1.39,0.4964,0.4883,1.864
Client 1,5,29.65,27.04,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,26.2,25.35,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,29.34,26.85,56.71,2,138,41,CNN 16k,IID,CIFAR-10,1.33,0.5186,0.5088,1.8018,1.37,0.5067,0.4964,1.8501
Client 1,6,28.67,28.19,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,28.79,25.97,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,30.86,28.03,58.91,2,137,41,CNN 16k,IID,CIFAR-10,1.27,0.544,0.5387,1.6304,1.33,0.5242,0.5181,1.7254
Client 1,7,28.36,26.44,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,28.0,25.24,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,27.31,25.11,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,7,28.55,27.69,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,7,29.16,27.41,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,7,29.27,26.81,56.59,1,100,41,CNN 16k,IID,CIFAR-10,1.26,0.5474,0.5445,1.6198,1.33,0.5251,0.5209,1.7124
Client 1,8,28.26,27.32,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,27.87,25.86,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,28.48,29.89,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,29.41,27.2,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,8,29.3,26.97,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,8,30.19,27.53,58.38,1,100,41,CNN 16k,IID,CIFAR-10,1.23,0.5557,0.5496,1.6067,1.31,0.5303,0.5231,1.7162
