Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.43,0.23,5.07,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,1.11,0.24,4.34,66.5,2,103,21,CNN 16k,non-IID,CIFAR-10,1.67,0.3435,0.0898,1.7061,2.93,0.111,0.0404,2.6135
Client 1,2,2.18,0.21,5.41,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,2.17,0.22,5.26,72.77,2,104,20,CNN 16k,non-IID,CIFAR-10,1.56,0.4732,0.1246,2.2767,2.99,0.1432,0.0483,3.3789
Client 1,3,3.08,0.23,7.1,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,4.04,0.16,7.15,77.1,2,105,19,CNN 16k,non-IID,CIFAR-10,1.47,0.5013,0.2077,1.8232,2.75,0.2044,0.12,2.9927
Client 1,4,4.33,0.09,7.12,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,4.23,0.1,7.09,75.86,2,106,19,CNN 16k,non-IID,CIFAR-10,1.63,0.3927,0.2891,1.9307,2.55,0.2793,0.2175,2.6652
Client 1,5,5.93,0.1,8.93,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,5.28,0.19,8.08,84.44,2,106,19,CNN 16k,non-IID,CIFAR-10,1.37,0.5251,0.3118,1.5401,2.34,0.2825,0.2214,2.6564
Client 1,6,6.46,0.12,9.15,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,7.17,0.14,10.74,86.27,2,107,19,CNN 16k,non-IID,CIFAR-10,1.35,0.5221,0.3505,1.7844,2.33,0.3275,0.2541,2.5762
Client 1,7,8.25,0.18,11.0,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,9.02,0.11,11.68,101.64,2,107,19,CNN 16k,non-IID,CIFAR-10,1.29,0.5187,0.3711,1.8337,2.37,0.3335,0.2682,2.5066
Client 1,8,8.5,0.13,11.58,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,8.82,0.16,11.25,91.46,2,108,19,CNN 16k,non-IID,CIFAR-10,1.24,0.5427,0.3909,1.5943,2.25,0.3479,0.281,2.4461
Client 1,9,10.47,0.2,13.17,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,9,9.31,0.08,12.9,98.63,2,108,19,CNN 16k,non-IID,CIFAR-10,1.18,0.5805,0.4448,1.6358,2.17,0.3901,0.338,2.1895
Client 1,10,10.87,0.08,13.8,,2,109,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,10,10.23,0.08,12.22,99.46,2,109,19,CNN 16k,non-IID,CIFAR-10,1.31,0.5271,0.4636,1.5318,1.97,0.4166,0.3713,2.2751
Client 1,11,13.25,0.25,13.82,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,11,13.08,0.2,16.58,102.73,2,110,19,CNN 16k,non-IID,CIFAR-10,0.97,0.6436,0.4198,1.1358,2.42,0.3515,0.2923,2.4062
Client 1,12,12.96,0.1,16.82,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,12,13.86,0.11,15.7,111.28,2,110,19,CNN 16k,non-IID,CIFAR-10,1.17,0.573,0.5067,1.6927,1.95,0.437,0.401,2.1049
Client 1,13,16.36,0.09,16.74,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,13,14.07,0.34,15.78,111.81,2,110,19,CNN 16k,non-IID,CIFAR-10,0.9,0.6903,0.4337,1.3865,2.4,0.3605,0.3117,2.2431
Client 1,14,15.74,0.12,18.08,,2,111,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,14,15.77,0.16,17.83,115.7,2,111,19,CNN 16k,non-IID,CIFAR-10,1.01,0.6406,0.5307,1.4465,2.18,0.4487,0.4138,2.0728
Client 1,15,17.65,0.13,19.9,,2,110,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,15,16.61,0.14,16.78,125.1,2,111,19,CNN 16k,non-IID,CIFAR-10,1.03,0.6272,0.4912,1.4987,2.07,0.4227,0.3631,2.1218
Client 1,16,17.17,0.14,18.94,,2,112,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,16,17.25,0.09,18.55,119.93,2,111,19,CNN 16k,non-IID,CIFAR-10,1.1,0.6028,0.5109,1.6626,2.07,0.4281,0.3923,2.1982
Client 1,17,18.48,0.21,19.76,,2,112,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,17,20.88,0.08,20.09,126.3,2,111,19,CNN 16k,non-IID,CIFAR-10,1.0,0.6374,0.4877,1.3667,2.08,0.4224,0.3619,2.1091
Client 1,18,19.85,0.2,21.93,,2,112,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,18,18.69,0.14,20.0,131.46,2,112,19,CNN 16k,non-IID,CIFAR-10,0.96,0.6541,0.4703,1.3086,2.38,0.3919,0.3253,2.422
Client 1,19,23.09,0.09,23.78,,2,112,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,19,21.89,0.09,23.56,135.58,2,112,19,CNN 16k,non-IID,CIFAR-10,1.02,0.6312,0.5664,1.4595,1.84,0.4838,0.4447,1.8496
Client 1,20,21.82,0.19,23.19,,2,113,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,20,22.16,0.11,24.32,135.57,2,112,19,CNN 16k,non-IID,CIFAR-10,0.94,0.6636,0.5255,1.077,2.1,0.4309,0.3817,2.1169
