Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,45.94,47.23,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,46.04,47.36,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,48.2,46.57,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,47.04,47.66,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,47.22,47.2,99.23,2,136,41,CNN 16k,IID,CIFAR-10,3516.71,0.1907,0.1189,3.0232,703.87,0.1959,0.1223,3.0058
Client 1,2,47.32,43.92,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,49.34,45.23,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,49.0,44.36,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,50.92,43.93,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,49.89,45.62,95.54,2,137,42,CNN 16k,IID,CIFAR-10,2893.81,0.3295,0.3092,2.458,576.98,0.3337,0.3134,2.4345
Client 1,3,41.23,44.1,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,43.14,44.7,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,43.94,44.76,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,42.91,45.52,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,44.59,47.61,92.26,2,136,40,CNN 16k,IID,CIFAR-10,2597.97,0.3956,0.3826,2.2866,518.94,0.3936,0.3808,2.2939
Client 1,4,42.25,49.0,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,42.78,49.42,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,45.57,48.9,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,45.32,49.61,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,46.38,49.5,95.91,2,136,40,CNN 16k,IID,CIFAR-10,2436.55,0.4305,0.4169,2.0733,488.77,0.4268,0.4127,2.0914
Client 1,5,41.15,46.63,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,42.25,46.9,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,41.72,47.72,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,44.01,45.74,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,5,45.1,46.5,91.7,2,136,40,CNN 16k,IID,CIFAR-10,2342.55,0.4555,0.4478,1.9872,472.15,0.4479,0.4393,2.0151
Client 1,6,46.95,45.22,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,49.02,44.64,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,48.9,48.14,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,48.53,47.35,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,6,48.87,49.23,98.19,2,137,40,CNN 16k,IID,CIFAR-10,2291.51,0.471,0.4647,1.913,464.51,0.4629,0.4567,1.9371
Client 1,7,44.69,39.82,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,45.6,43.0,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,44.45,42.43,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,7,46.34,43.14,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,7,46.68,42.27,89.6,2,136,40,CNN 16k,IID,CIFAR-10,2201.33,0.4925,0.4843,1.8803,448.45,0.4821,0.4734,1.9199
Client 1,8,45.26,42.83,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,46.2,44.23,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,48.03,46.43,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,46.11,45.11,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,8,47.9,46.98,94.91,2,136,40,CNN 16k,IID,CIFAR-10,2152.79,0.5051,0.499,1.787,440.37,0.4905,0.4842,1.8417
Client 1,9,41.15,47.51,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,41.9,48.42,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,40.53,48.82,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,9,41.38,50.54,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,9,43.0,50.45,93.46,2,136,40,CNN 16k,IID,CIFAR-10,2100.49,0.5205,0.5149,1.721,431.55,0.5045,0.4985,1.7816
Client 1,10,43.77,44.67,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,44.57,46.73,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,43.82,47.99,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,10,45.16,46.7,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,10,46.5,47.53,94.06,2,136,40,CNN 16k,IID,CIFAR-10,2059.41,0.5289,0.5254,1.6685,424.01,0.5168,0.513,1.7193
Client 1,11,46.64,43.78,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,11,47.22,46.11,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,11,46.99,46.23,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,11,50.05,48.0,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,11,47.7,48.57,98.09,2,136,40,CNN 16k,IID,CIFAR-10,1989.24,0.5458,0.5419,1.63,411.34,0.5338,0.5295,1.6772
Client 1,12,45.46,44.83,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,12,43.88,41.59,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,12,45.3,44.27,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,12,45.56,45.6,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,12,44.57,47.36,92.03,2,135,40,CNN 16k,IID,CIFAR-10,1978.11,0.5477,0.5432,1.611,410.26,0.535,0.53,1.6747
Client 1,13,43.38,46.28,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,13,42.59,47.0,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,13,41.63,47.87,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,13,42.49,50.19,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,13,44.03,50.93,95.08,2,136,40,CNN 16k,IID,CIFAR-10,1962.08,0.5516,0.5464,1.6194,408.83,0.5381,0.5325,1.6914
Client 1,14,42.66,46.14,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,14,42.82,48.86,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,14,41.59,47.75,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,14,43.73,48.07,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,14,41.78,48.56,91.82,2,136,40,CNN 16k,IID,CIFAR-10,1914.57,0.5636,0.5597,1.5796,399.62,0.5474,0.5432,1.661
Client 1,15,45.39,47.96,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,15,43.26,49.21,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,15,46.93,48.4,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,15,43.4,52.43,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,15,44.79,51.49,96.29,2,137,40,CNN 16k,IID,CIFAR-10,1899.3,0.5687,0.5649,1.5305,398.49,0.5513,0.5471,1.6224
Client 1,16,44.97,47.0,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,16,41.98,46.45,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,16,43.5,48.81,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,16,45.6,46.06,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,16,42.5,48.19,92.32,2,136,40,CNN 16k,IID,CIFAR-10,1878.78,0.5742,0.5682,1.5377,396.22,0.5537,0.5474,1.6338
Client 1,17,42.88,43.68,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,17,43.07,46.59,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,17,41.35,45.33,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,17,41.14,44.95,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,17,42.04,46.89,89.73,2,136,40,CNN 16k,IID,CIFAR-10,1844.19,0.5815,0.5763,1.5174,390.71,0.5595,0.554,1.6253
