Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.63,26.53,,2,139,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,26.6,27.94,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,25.3,26.95,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,25.79,26.85,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,25.91,26.86,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,26.21,27.4,,1,100,3,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,1,27.49,27.63,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,1,27.23,28.99,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,1,28.07,28.02,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,1,26.88,27.25,60.52,1,100,2,CNN 16k,IID,CIFAR-10,3541.17,0.179,0.1368,3.7215,709.03,0.1784,0.1366,3.7381
Client 1,2,26.87,28.59,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,27.94,29.5,,2,135,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,25.64,25.8,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,26.11,27.78,,2,137,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,25.82,27.36,,2,138,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,27.85,27.78,,1,100,3,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,2,28.16,28.9,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,2,26.58,28.0,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,2,26.88,26.98,,1,100,2,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,2,27.87,28.51,57.45,1,100,2,CNN 16k,IID,CIFAR-10,2896.17,0.3191,0.2868,2.5286,578.93,0.3187,0.286,2.5337
