Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.61,0.0,6.14,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,1.44,0.0,6.43,31.36,2,108,21,CNN 16k,IID,CIFAR-10,2.2,0.1906,0.1372,2.9734,2.21,0.1839,0.1319,2.9974
Client 1,2,2.67,0.0,7.93,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,3.07,0.0,7.63,34.4,2,109,20,CNN 16k,IID,CIFAR-10,2.03,0.2849,0.2642,2.6476,2.05,0.2762,0.2537,2.6907
Client 1,3,4.13,0.0,8.69,,2,110,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,4.28,0.0,8.82,37.58,2,110,19,CNN 16k,IID,CIFAR-10,1.83,0.3323,0.2995,2.5475,1.85,0.3304,0.2973,2.5095
Client 1,4,5.68,0.0,9.88,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,6.15,0.0,9.71,44.84,2,110,19,CNN 16k,IID,CIFAR-10,1.72,0.3651,0.3388,2.4664,1.74,0.3643,0.3376,2.4257
Client 1,5,6.91,0.0,11.73,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,6.94,0.0,10.65,51.51,2,111,19,CNN 16k,IID,CIFAR-10,1.66,0.392,0.3775,2.2331,1.69,0.3817,0.3665,2.2546
Client 1,6,8.85,0.0,14.05,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,8.69,0.0,13.74,56.12,2,112,19,CNN 16k,IID,CIFAR-10,1.58,0.4252,0.4149,2.1378,1.61,0.4155,0.4031,2.1672
Client 1,7,12.23,0.0,14.62,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,11.85,0.0,13.88,59.37,2,114,19,CNN 16k,IID,CIFAR-10,1.54,0.4419,0.4269,2.065,1.58,0.4272,0.411,2.1188
Client 1,8,12.71,0.0,14.52,,2,113,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,10.58,0.0,14.79,66.0,2,113,19,CNN 16k,IID,CIFAR-10,1.49,0.4547,0.4418,2.023,1.54,0.4405,0.4268,2.0739
Client 1,9,13.61,0.0,17.08,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,13.48,0.0,17.55,70.04,2,114,19,CNN 16k,IID,CIFAR-10,1.45,0.474,0.4586,1.952,1.5,0.451,0.4353,2.0522
Client 1,10,14.28,0.0,17.74,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,13.31,0.0,18.28,75.51,2,114,19,CNN 16k,IID,CIFAR-10,1.41,0.494,0.4876,1.8716,1.46,0.4637,0.4566,1.981
Client 1,11,17.85,0.0,16.16,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,11,17.24,0.0,15.8,72.64,2,116,19,CNN 16k,IID,CIFAR-10,1.38,0.5017,0.4937,1.8072,1.45,0.4756,0.4657,1.9204
Client 1,12,17.06,0.0,19.14,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,12,15.49,0.0,21.22,78.1,2,115,19,CNN 16k,IID,CIFAR-10,1.35,0.5154,0.5054,1.787,1.42,0.4871,0.4759,1.9067
Client 1,13,16.13,0.0,22.02,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,13,16.73,0.0,21.95,82.1,2,115,19,CNN 16k,IID,CIFAR-10,1.34,0.5194,0.513,1.7635,1.41,0.4894,0.4812,1.8842
