Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,30.28,30.18,,2,136,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,28.43,29.55,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,30.61,31.18,,2,135,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,32.06,32.01,,2,135,57,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,31.57,30.51,119.44,2,135,41,CNN 16k,non-IID,CIFAR-10,2789.01,0.3537,0.2401,2.6124,737.13,0.2703,0.2107,2.7814
Client 1,2,28.86,30.17,,2,136,40,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,29.6,33.68,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,28.76,30.06,,2,135,48,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,30.77,31.03,,2,135,57,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,29.86,32.1,63.3,2,135,41,CNN 16k,non-IID,CIFAR-10,2436.43,0.4292,0.3121,2.2498,641.67,0.3334,0.2801,2.4975
