Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.61,26.88,,2,139,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,24.11,27.0,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,26.92,28.44,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,25.71,27.08,,2,137,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,24.95,27.38,105.61,2,138,41,CNN 16k,non-IID,CIFAR-10,3046.02,0.2838,0.2208,2.5429,741.88,0.2457,0.2058,2.7278
Client 1,2,24.91,25.73,,2,140,44,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,24.06,25.03,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,27.6,26.97,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.08,25.46,,2,138,43,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,26.89,26.52,54.59,2,138,41,CNN 16k,non-IID,CIFAR-10,2596.96,0.3858,0.3245,2.2026,652.22,0.3402,0.3053,2.4505
