Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 11,1,28.29,25.97,,2,142,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,1,27.91,26.61,56.56,2,142,41,CNN 16k,IID,CIFAR-10,1.53,0.4402,0.4326,2.0835,1.54,0.4366,0.4289,2.099
Client 11,2,27.36,24.9,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,2,28.37,25.13,53.52,2,140,41,CNN 16k,IID,CIFAR-10,1.41,0.4898,0.4835,1.8768,1.43,0.4744,0.4684,1.9287
Client 11,3,25.77,25.92,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,3,25.96,26.26,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 13,3,27.45,26.37,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 14,3,27.44,27.42,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 15,3,29.01,27.78,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 16,3,29.43,29.25,58.7,1,100,41,CNN 16k,IID,CIFAR-10,1.34,0.5163,0.5111,1.7775,1.38,0.5011,0.4959,1.8424
Client 11,4,26.46,25.14,,2,142,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 12,4,28.03,25.91,54.01,2,141,41,CNN 16k,IID,CIFAR-10,1.27,0.5439,0.5404,1.6456,1.32,0.522,0.5189,1.7236
