Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.25,27.76,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,25.53,26.84,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,26.62,28.4,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,26.4,28.14,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,24.88,28.41,58.2,2,137,41,CNN 16k,IID,CIFAR-10,3248.03,0.2503,0.2168,2.7729,651.6,0.25,0.2159,2.7762
Client 1,2,26.42,29.33,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,26.02,30.58,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,26.64,27.74,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,25.85,27.21,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,26.29,26.38,56.63,2,138,41,CNN 16k,IID,CIFAR-10,2736.34,0.3663,0.347,2.4023,547.94,0.3677,0.3479,2.4142
Client 1,3,27.18,26.79,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,25.69,26.7,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,25.87,26.14,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,29.34,27.98,,2,136,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,26.16,28.28,57.36,2,137,41,CNN 16k,IID,CIFAR-10,2496.14,0.4179,0.4075,2.1465,502.09,0.4159,0.4058,2.151
Client 1,4,26.95,27.75,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,26.41,28.17,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,26.86,26.78,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,26.07,27.02,,2,138,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,26.61,26.7,54.72,2,138,41,CNN 16k,IID,CIFAR-10,2382.23,0.4459,0.4369,2.0392,479.8,0.4454,0.4363,2.0328
Client 1,5,26.39,28.62,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,26.22,26.87,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,25.6,26.97,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,25.48,27.05,,2,138,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,5,25.33,27.61,55.03,2,137,41,CNN 16k,IID,CIFAR-10,2314.61,0.4623,0.4533,1.9336,467.71,0.4576,0.4484,1.9485
Client 1,6,27.49,27.88,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,26.02,27.43,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,25.2,26.12,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,26.31,27.25,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,6,26.02,26.59,55.4,2,137,41,CNN 16k,IID,CIFAR-10,2269.44,0.4739,0.4627,1.9115,461.01,0.466,0.4549,1.934
Client 1,7,26.23,29.63,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,25.49,27.09,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,26.0,28.1,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,7,24.59,26.17,,2,138,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,7,25.77,26.54,55.88,2,137,41,CNN 16k,IID,CIFAR-10,2195.2,0.4931,0.4852,1.8547,448.68,0.4807,0.4729,1.8926
Client 1,8,26.98,28.42,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,25.49,27.32,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,25.07,28.31,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,25.99,26.9,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,8,25.62,27.23,55.41,2,137,41,CNN 16k,IID,CIFAR-10,2140.77,0.5071,0.498,1.7852,439.8,0.4934,0.4838,1.8209
Client 1,9,26.77,27.52,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,26.9,26.27,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,27.67,28.19,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,9,25.76,27.03,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,9,26.06,26.07,55.88,2,138,41,CNN 16k,IID,CIFAR-10,2092.15,0.519,0.5145,1.7251,432.4,0.5025,0.4976,1.7712
Client 1,10,27.43,27.99,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,26.79,28.11,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,25.54,26.36,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,10,26.27,26.9,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,10,25.17,26.44,55.45,2,138,41,CNN 16k,IID,CIFAR-10,2059.32,0.5267,0.5217,1.7154,427.79,0.5106,0.5051,1.7722
Client 1,11,24.63,26.91,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,11,25.99,27.58,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,11,26.04,25.57,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,11,26.04,28.54,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,11,24.14,25.45,54.6,2,139,41,CNN 16k,IID,CIFAR-10,2039.02,0.5338,0.5278,1.6626,425.0,0.5161,0.5097,1.7252
Client 1,12,25.63,27.35,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,12,26.22,27.24,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,12,25.18,28.25,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,12,25.56,26.62,,2,137,58,CNN 16k,IID,CIFAR-10,,,,,,,,
