Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,45.94,47.23,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,46.04,47.36,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,48.2,46.57,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,47.04,47.66,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,47.22,47.2,99.23,2,136,41,CNN 16k,IID,CIFAR-10,3516.71,0.1907,0.1189,3.0232,703.87,0.1959,0.1223,3.0058
Client 1,2,47.32,43.92,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,49.34,45.23,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,49.0,44.36,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,50.92,43.93,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,49.89,45.62,95.54,2,137,42,CNN 16k,IID,CIFAR-10,2893.81,0.3295,0.3092,2.458,576.98,0.3337,0.3134,2.4345
Client 1,3,41.23,44.1,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,43.14,44.7,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,43.94,44.76,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,42.91,45.52,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,44.59,47.61,92.26,2,136,40,CNN 16k,IID,CIFAR-10,2597.97,0.3956,0.3826,2.2866,518.94,0.3936,0.3808,2.2939
Client 1,4,42.25,49.0,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,42.78,49.42,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,45.57,48.9,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,45.32,49.61,,2,136,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,46.38,49.5,95.91,2,136,40,CNN 16k,IID,CIFAR-10,2436.55,0.4305,0.4169,2.0733,488.77,0.4268,0.4127,2.0914
