Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.71,27.03,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,25.92,26.83,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,24.47,27.02,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,25.12,27.3,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,25.4,28.3,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,27.02,28.13,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,26.03,27.88,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,27.55,27.78,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,26.88,27.14,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,29.78,28.18,104.92,1,100,41,CNN 16k,non-IID,CIFAR-10,2751.55,0.3657,0.1992,2.1862,801.62,0.231,0.1652,2.7832
Client 1,2,25.9,27.12,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,25.56,27.05,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,25.12,26.99,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.05,26.91,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,25.66,27.46,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,28.72,28.99,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,27.18,28.48,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,28.02,29.28,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,26.81,27.58,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,28.05,33.27,61.4,1,100,41,CNN 16k,non-IID,CIFAR-10,2366.92,0.4492,0.2882,1.9003,710.87,0.3108,0.2488,2.5529
Client 1,3,26.54,27.55,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,29.22,30.1,,2,135,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,25.05,27.66,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,25.77,26.57,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,24.6,26.32,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,27.93,28.55,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,27.32,27.72,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,28.48,29.56,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,26.02,26.52,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,27.05,27.75,59.35,1,100,41,CNN 16k,non-IID,CIFAR-10,2181.58,0.4951,0.3403,1.7434,679.91,0.3484,0.2959,2.4157
Client 1,4,26.83,28.76,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,25.82,27.45,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,25.73,28.36,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,25.09,26.52,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,25.4,28.86,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,27.65,28.45,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,27.3,28.03,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,27.79,29.47,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,26.2,28.41,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,28.44,28.89,57.36,1,100,41,CNN 16k,non-IID,CIFAR-10,2106.55,0.5119,0.3638,1.6648,640.92,0.3686,0.3198,2.3149
Client 1,5,27.14,27.88,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,25.52,27.02,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,24.99,26.55,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,25.01,27.86,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,24.83,26.51,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,26.99,29.21,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,27.17,27.0,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,28.08,27.52,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
