Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,54.57,50.76,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,58.13,49.82,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,56.46,51.96,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,57.4,51.91,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,60.14,50.95,115.24,2,139,41,CNN 16k,IID,CIFAR-10,3185.21,0.278,0.2507,2.7516,637.71,0.2833,0.2538,2.7228
Client 1,2,49.23,53.23,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,51.16,55.04,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,50.4,52.67,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,50.86,54.37,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,51.67,55.43,107.14,2,138,41,CNN 16k,IID,CIFAR-10,2695.58,0.3739,0.3624,2.3207,537.41,0.3734,0.3613,2.3246
Client 1,3,48.93,51.44,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,49.31,51.64,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,48.92,50.48,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,51.5,52.21,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,50.29,51.9,103.74,2,138,41,CNN 16k,IID,CIFAR-10,2496.5,0.4159,0.4067,2.1327,498.54,0.4184,0.4087,2.1285
Client 1,4,48.41,51.6,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,48.75,51.93,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,48.86,50.65,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,49.0,52.49,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,48.57,52.99,101.58,2,137,41,CNN 16k,IID,CIFAR-10,2376.75,0.4463,0.4396,2.0319,476.39,0.4445,0.4381,2.0374
Client 1,5,49.04,49.11,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,49.26,49.96,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,50.36,50.53,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,49.68,52.45,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,5,49.66,52.09,102.26,2,137,41,CNN 16k,IID,CIFAR-10,2314.19,0.4636,0.4565,1.9647,465.38,0.4615,0.454,1.9808
Client 1,6,48.38,54.09,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,50.92,53.7,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,47.4,53.85,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,52.06,54.22,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,6,48.61,55.66,106.36,2,138,41,CNN 16k,IID,CIFAR-10,2246.02,0.4821,0.4796,1.8677,453.6,0.4765,0.4734,1.8931
Client 1,7,49.02,50.63,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,49.07,50.92,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,47.85,48.76,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,7,50.62,49.76,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,7,47.72,51.4,100.41,2,137,41,CNN 16k,IID,CIFAR-10,2161.46,0.5024,0.4929,1.8069,438.19,0.4944,0.4834,1.8417
Client 1,8,65.74,56.31,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,65.37,57.15,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,66.04,56.55,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,67.11,58.69,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,8,66.03,60.55,,2,141,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,8,49.81,49.8,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,8,51.6,51.07,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,8,50.06,50.27,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,8,49.85,50.99,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,8,50.88,51.76,126.66,1,100,41,CNN 16k,IID,CIFAR-10,2123.82,0.5123,0.5053,1.7671,432.85,0.502,0.4944,1.8154
Client 1,9,48.01,45.04,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,49.09,44.27,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,49.76,44.16,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,9,49.0,46.38,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,9,49.67,47.89,97.6,2,137,41,CNN 16k,IID,CIFAR-10,2085.66,0.5241,0.5174,1.7107,427.08,0.5116,0.5038,1.7643
Client 1,10,50.69,52.73,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,10,55.04,51.34,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,10,50.76,51.54,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,10,53.42,51.51,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,10,54.28,52.61,106.92,2,137,41,CNN 16k,IID,CIFAR-10,2027.74,0.5373,0.5309,1.6597,418.12,0.5236,0.5168,1.7195
Client 1,11,59.9,52.71,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,11,60.74,52.8,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,11,60.17,52.96,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,11,61.42,54.57,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,11,61.08,54.05,116.01,2,139,41,CNN 16k,IID,CIFAR-10,1992.04,0.5471,0.5418,1.628,412.98,0.5286,0.5231,1.7059
Client 1,12,58.24,49.63,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,12,54.02,50.66,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,12,54.2,51.5,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,12,52.97,51.43,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,12,56.16,52.68,108.86,2,137,41,CNN 16k,IID,CIFAR-10,1977.33,0.5491,0.5403,1.6334,411.56,0.5276,0.5179,1.7269
Client 1,13,51.29,48.82,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,13,51.64,48.59,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,13,52.56,49.32,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,13,53.06,50.57,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,13,52.85,49.74,103.74,2,138,41,CNN 16k,IID,CIFAR-10,1926.86,0.5633,0.5586,1.5567,405.05,0.5388,0.5337,1.6614
Client 1,14,50.49,50.98,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,14,51.62,49.89,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,14,51.11,51.57,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,14,52.8,50.79,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,14,51.7,51.9,103.7,2,137,41,CNN 16k,IID,CIFAR-10,1911.36,0.5664,0.563,1.5336,403.18,0.5417,0.5378,1.633
Client 1,15,59.54,60.94,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,15,61.99,62.05,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,15,60.51,63.04,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,15,62.19,62.65,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,15,63.28,64.39,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,15,47.53,54.53,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,15,47.64,54.97,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,15,46.75,54.21,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,15,47.84,55.27,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,15,46.81,54.02,127.7,1,100,41,CNN 16k,IID,CIFAR-10,1889.36,0.5712,0.5658,1.5221,401.19,0.543,0.5371,1.636
Client 1,16,53.49,50.95,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,16,54.47,50.28,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,16,55.76,50.24,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,16,56.75,51.39,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,16,56.62,51.23,108.18,2,138,41,CNN 16k,IID,CIFAR-10,1859.72,0.5786,0.5735,1.4962,397.1,0.5492,0.5435,1.6233
Client 1,17,47.93,52.69,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,17,50.66,55.26,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,17,49.52,52.12,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,17,49.81,55.22,,2,137,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,17,51.75,56.1,107.87,2,137,41,CNN 16k,IID,CIFAR-10,1878.27,0.5726,0.5682,1.5264,403.24,0.54,0.5346,1.6557
Client 1,18,53.22,60.02,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,18,52.54,62.24,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,18,50.64,63.29,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,18,53.55,61.36,,2,140,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,18,56.83,61.33,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,18,47.51,51.72,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 7,18,48.43,51.48,,1,100,42,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 8,18,46.59,51.67,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 9,18,45.54,52.16,,1,100,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 10,18,48.06,50.84,118.18,1,100,41,CNN 16k,IID,CIFAR-10,1822.86,0.5877,0.5832,1.4716,395.02,0.5501,0.5451,1.6277
Client 1,19,51.66,52.21,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,19,52.43,52.12,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,19,53.03,52.59,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,19,53.32,52.72,,2,138,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,19,52.94,52.5,106.15,2,138,41,CNN 16k,IID,CIFAR-10,1821.12,0.5882,0.5835,1.4609,397.34,0.5495,0.544,1.6146
Client 1,20,61.22,51.61,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,20,62.14,52.87,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,20,61.45,52.14,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,20,60.32,53.1,,2,139,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,20,63.33,52.09,115.5,2,138,41,CNN 16k,IID,CIFAR-10,1797.31,0.5925,0.5866,1.4396,395.34,0.552,0.5455,1.6063
