Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,25.89,28.06,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,25.94,28.14,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,25.94,31.83,61.04,2,135,41,CNN 16k,non-IID,CIFAR-10,2217.06,0.5127,0.1823,1.9081,872.94,0.2083,0.1052,3.0203
Client 1,2,26.41,27.74,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,26.74,26.38,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,26.95,27.28,54.24,2,137,41,CNN 16k,non-IID,CIFAR-10,1897.31,0.5899,0.2332,1.6449,814.82,0.2511,0.1472,2.8939
Client 1,3,26.12,28.0,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,25.87,28.27,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,25.2,26.69,54.15,2,138,41,CNN 16k,non-IID,CIFAR-10,1713.6,0.6288,0.2902,1.4986,767.13,0.2932,0.2016,2.7505
Client 1,4,28.21,29.38,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,26.06,28.86,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,26.57,27.89,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,26.89,28.22,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,27.42,28.86,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,26.87,28.41,57.6,1,100,40,CNN 16k,non-IID,CIFAR-10,1701.08,0.6184,0.3093,1.4024,739.37,0.3082,0.233,2.5246
Client 1,5,25.52,27.71,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,26.39,26.7,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,26.19,28.09,54.29,2,136,41,CNN 16k,non-IID,CIFAR-10,1529.65,0.6682,0.3405,1.3061,702.66,0.3326,0.2482,2.5208
Client 1,6,26.14,27.12,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,27.03,27.52,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,25.8,28.67,54.57,2,136,41,CNN 16k,non-IID,CIFAR-10,1486.9,0.6772,0.357,1.2807,703.87,0.3394,0.2601,2.5181
Client 1,7,25.15,27.27,,2,139,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,28.28,30.97,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,27.66,28.27,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,27.54,28.5,,1,100,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,27.92,28.61,,1,100,40,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,7,28.44,28.7,59.27,1,100,40,CNN 16k,non-IID,CIFAR-10,1520.04,0.6599,0.379,1.2548,680.02,0.3641,0.2964,2.3422
