Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,26.32,0.17,27.29,,2,112,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,25.0,0.09,27.37,,2,112,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,26.39,0.11,30.0,,2,112,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,26.02,0.18,27.08,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,28.72,0.14,32.35,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,28.39,0.13,30.23,154.34,1,100,21,CNN 16k,non-IID,CIFAR-10,1.3,0.5433,0.3547,1.7343,2.85,0.331,0.2537,2.492
Client 23,2,31.02,0.17,27.28,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,30.04,0.09,27.23,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,29.35,0.11,29.24,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,29.27,0.18,27.33,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,32.43,0.14,29.13,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,32.29,0.13,29.94,99.62,1,100,21,CNN 16k,non-IID,CIFAR-10,1.22,0.5691,0.3983,1.638,2.46,0.359,0.2898,2.3758
Client 23,3,28.85,0.17,29.2,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,28.38,0.09,27.89,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,28.27,0.11,27.97,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,28.68,0.18,29.4,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,30.59,0.14,29.75,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,30.85,0.13,29.74,98.17,1,100,21,CNN 16k,non-IID,CIFAR-10,1.14,0.5959,0.4292,1.5439,2.34,0.3848,0.3141,2.3073
Client 23,4,27.95,0.17,27.59,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,27.96,0.09,28.02,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,28.76,0.11,28.59,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,27.7,0.18,28.81,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,31.21,0.14,32.01,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,29.97,0.13,30.59,102.01,1,100,21,CNN 16k,non-IID,CIFAR-10,1.07,0.6195,0.4589,1.4276,2.23,0.4037,0.3398,2.2107
Client 23,5,28.41,0.17,29.27,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,27.03,0.09,29.78,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,26.46,0.11,31.15,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,27.53,0.18,29.37,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,30.28,0.14,30.89,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,29.43,0.13,30.84,98.88,1,100,21,CNN 16k,non-IID,CIFAR-10,1.04,0.6307,0.4806,1.372,2.22,0.4186,0.3574,2.1108
Client 23,6,26.71,0.17,27.67,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,26.91,0.09,27.84,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,26.23,0.11,28.28,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,27.56,0.18,28.82,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,29.41,0.14,29.84,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,28.37,0.13,30.27,96.77,1,100,21,CNN 16k,non-IID,CIFAR-10,1.01,0.6424,0.4908,1.3242,2.17,0.4225,0.3625,2.1255
Client 23,7,30.09,0.17,27.81,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,30.31,0.09,27.73,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,31.04,0.11,27.94,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,29.73,0.18,28.54,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,33.56,0.14,29.92,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,32.37,0.13,28.85,100.89,1,100,21,CNN 16k,non-IID,CIFAR-10,0.98,0.6537,0.5062,1.3018,2.15,0.4308,0.371,2.0943
Client 23,8,28.8,0.17,29.3,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,28.97,0.09,27.88,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,28.17,0.11,28.0,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,27.72,0.18,28.29,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,32.45,0.14,30.42,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,8,30.58,0.13,30.12,99.21,1,100,21,CNN 16k,non-IID,CIFAR-10,0.97,0.6624,0.525,1.2667,2.1,0.4442,0.3878,2.0557
Client 23,9,28.29,0.17,28.21,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,9,28.02,0.09,28.86,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,9,27.64,0.11,28.2,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,9,27.32,0.18,28.25,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,9,30.89,0.14,30.29,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,9,31.88,0.13,30.79,101.61,1,100,21,CNN 16k,non-IID,CIFAR-10,0.95,0.6685,0.5339,1.2527,2.07,0.4496,0.3932,2.02
Client 23,10,28.91,0.17,29.36,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,10,27.92,0.09,28.95,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,10,28.21,0.11,29.18,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,10,29.02,0.18,28.53,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,10,29.91,0.14,29.93,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,10,31.42,0.13,28.87,98.18,1,100,21,CNN 16k,non-IID,CIFAR-10,0.91,0.6811,0.5426,1.177,2.09,0.452,0.3947,2.0061
Client 23,11,27.74,0.17,29.17,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,11,28.2,0.09,28.19,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,11,27.23,0.11,27.34,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,11,28.73,0.18,27.06,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,11,32.9,0.14,29.52,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,11,31.96,0.13,29.23,98.93,1,100,21,CNN 16k,non-IID,CIFAR-10,0.9,0.6867,0.5497,1.1551,2.06,0.4589,0.4017,1.9619
Client 23,12,29.05,0.17,27.22,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,12,27.65,0.09,28.26,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,12,27.59,0.11,28.04,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,12,28.35,0.18,27.12,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,12,31.54,0.14,29.86,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,12,31.26,0.13,30.7,98.14,1,100,21,CNN 16k,non-IID,CIFAR-10,0.89,0.6879,0.5544,1.1473,2.07,0.4587,0.4023,1.9868
Client 23,13,27.37,0.17,28.74,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,13,26.81,0.09,27.35,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,13,28.41,0.11,29.05,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,13,27.26,0.18,28.55,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,13,29.8,0.14,29.48,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,13,29.49,0.13,30.34,96.69,1,100,21,CNN 16k,non-IID,CIFAR-10,0.87,0.6952,0.5628,1.1079,2.03,0.4634,0.4092,1.9198
Client 23,14,26.84,0.17,28.48,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,14,26.69,0.09,28.64,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,14,26.72,0.11,27.35,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,14,27.91,0.18,27.55,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,14,29.16,0.14,29.66,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,14,29.22,0.13,29.2,97.9,1,100,21,CNN 16k,non-IID,CIFAR-10,0.88,0.6897,0.5612,1.125,2.1,0.4581,0.405,1.9526
Client 23,15,28.52,0.17,29.62,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,15,30.71,0.09,26.99,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,15,28.35,0.11,27.85,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,15,27.39,0.18,27.6,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,15,31.95,0.14,28.92,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,15,30.87,0.13,28.91,101.96,1,100,21,CNN 16k,non-IID,CIFAR-10,0.84,0.7047,0.5772,1.0613,2.02,0.4709,0.4178,1.8903
Client 23,16,28.5,0.17,27.61,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,16,30.14,0.09,27.39,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,16,27.92,0.11,28.1,,2,120,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,16,28.8,0.18,27.47,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,16,32.51,0.14,29.43,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,16,31.35,0.13,29.7,99.32,1,100,21,CNN 16k,non-IID,CIFAR-10,0.84,0.7069,0.5768,1.0788,2.06,0.4683,0.4134,1.9612
Client 23,17,28.45,0.17,27.41,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,17,28.51,0.09,26.37,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,17,29.33,0.11,28.75,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,17,28.27,0.18,26.94,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,17,30.51,0.14,29.5,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,17,30.39,0.13,28.32,97.2,1,100,21,CNN 16k,non-IID,CIFAR-10,0.82,0.7129,0.5831,1.0389,2.03,0.4707,0.4169,1.924
Client 23,18,25.74,0.17,26.64,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,18,26.13,0.09,25.53,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,18,25.57,0.11,25.88,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,18,26.54,0.18,26.29,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,18,27.29,0.14,26.69,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,18,29.09,0.13,26.8,91.37,1,100,21,CNN 16k,non-IID,CIFAR-10,0.83,0.7087,0.5837,1.0626,2.03,0.4731,0.42,1.904
Client 23,19,23.75,0.17,26.88,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,19,23.88,0.09,27.78,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,19,26.17,0.11,26.9,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,19,25.4,0.18,25.8,,2,121,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,19,27.25,0.14,26.36,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,19,25.92,0.13,26.52,90.57,1,100,21,CNN 16k,non-IID,CIFAR-10,0.81,0.7172,0.5927,1.023,2.04,0.475,0.4225,1.8963
Client 23,20,25.84,0.17,26.69,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,20,25.4,0.09,25.71,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,20,27.02,0.11,25.82,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,20,25.97,0.18,25.8,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,20,27.29,0.14,28.52,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,20,27.89,0.13,27.38,90.2,1,100,21,CNN 16k,non-IID,CIFAR-10,0.8,0.7185,0.5921,1.021,2.05,0.4743,0.4207,1.8871
