Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 2,1,199.82,168.53,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,174.0,112.21,,1,100,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,177.99,132.36,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,76.78,55.72,390.4,2,200,23,CNN 16k,IID,CIFAR-10,3585.36,0.154,0.0963,3.4552,718.08,0.1501,0.0938,3.4518
Client 2,2,180.09,115.27,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,176.58,99.43,,1,100,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,156.37,94.98,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,67.54,63.72,295.39,2,199,23,CNN 16k,IID,CIFAR-10,3195.84,0.2769,0.2483,2.7076,639.46,0.2801,0.2515,2.692
Client 2,3,162.97,149.97,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,156.39,110.88,,1,100,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,134.77,101.75,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,62.26,59.89,312.99,2,199,23,CNN 16k,IID,CIFAR-10,2866.27,0.3294,0.3011,2.6234,572.83,0.3263,0.298,2.6348
Client 2,4,225.17,137.13,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,220.35,115.32,,1,100,46,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,169.56,130.19,,1,100,47,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,77.64,68.38,362.34,2,200,23,CNN 16k,IID,CIFAR-10,2518.42,0.405,0.3949,2.2349,506.8,0.4011,0.3904,2.2541
